block_id,section_id,start_time,end_time,duration_hours,task_count,task_ids,departments,resource_requirements
BLK01041,SEC038,2025-07-31 06:00,2025-07-31 17:00,11.0,1,TRC0026,Traction,power
BLK01042,SEC038,2025-08-08 06:00,2025-08-08 08:15,2.25,1,SIG1418,Signalling,signal
BLK01043,SEC038,2025-08-20 06:00,2025-08-20 15:00,9.0,1,SIG1318,Signalling,none
BLK01044,SEC038,2025-08-25 06:00,2025-08-25 16:45,10.75,1,TRC1802,Traction,power
BLK01045,SEC038,2025-09-06 06:00,2025-09-06 14:00,8.0,1,ENG1096,Engineering,track
BLK01046,SEC038,2025-09-08 06:00,2025-09-08 09:15,3.25,1,ENG1636,Engineering,track
BLK01047,SEC038,2025-09-25 06:00,2025-09-25 10:45,4.75,1,SIG2444,Signalling,signal
BLK01048,SEC038,2025-10-04 06:00,2025-10-04 15:00,9.0,1,ENG1871,Engineering,track
BLK01049,SEC038,2025-10-29 06:00,2025-10-29 14:45,8.75,1,ENG1004,Engineering,track
BLK01050,SEC038,2025-11-12 06:00,2025-11-12 12:15,6.25,1,ENG2545,Engineering,track
BLK01051,SEC039,2025-01-15 10:27,2025-01-15 14:04,3.62,2,SIG0174;TRC0017,Signalling;Traction,power;signal
BLK01052,SEC039,2025-02-12 06:00,2025-02-12 23:14,17.23,2,TRC2975;SIG1545,Signalling;Traction,power;signal
BLK01053,SEC039,2025-03-01 06:00,2025-03-01 17:45,11.75,1,SIG1264,Signalling,none
BLK01054,SEC039,2025-03-03 21:46,2025-03-04 09:30,11.73,2,TRC1634;TRC0732,Traction,power
BLK01055,SEC039,2025-03-12 06:00,2025-03-12 09:30,3.5,1,SIG1082,Signalling,none
BLK01056,SEC039,2025-05-25 06:00,2025-05-25 14:30,8.5,1,ENG1900,Engineering,track
BLK01057,SEC039,2025-05-28 06:00,2025-05-28 14:00,8.0,1,ENG1703,Engineering,track
BLK01058,SEC039,2025-08-05 06:00,2025-08-05 11:45,5.75,1,TRC1530,Traction,power
BLK01059,SEC039,2025-09-16 06:00,2025-09-16 08:00,2.0,1,SIG0294,Signalling,none
BLK01060,SEC039,2025-09-26 06:00,2025-09-26 12:30,6.5,1,SIG2327,Signalling,none
BLK01061,SEC039,2025-10-03 06:00,2025-10-03 16:00,10.0,1,TRC1536,Traction,power
BLK01062,SEC039,2025-10-08 06:00,2025-10-08 12:30,6.5,1,SIG2199,Signalling,signal
BLK01063,SEC039,2025-11-12 16:17,2025-11-13 09:00,16.72,3,SIG2351;TRC0106;SIG0432,Signalling;Traction,power;signal
BLK01064,SEC039,2025-11-24 06:00,2025-11-24 08:00,2.0,1,TRC1423,Traction,none
BLK01065,SEC039,2025-11-27 06:00,2025-11-27 13:15,7.25,1,TRC1286,Traction,none
BLK01066,SEC040,2025-01-07 06:00,2025-01-07 18:00,12.0,1,SIG1140,Signalling,signal
BLK01067,SEC040,2025-01-09 06:00,2025-01-09 14:00,8.0,1,SIG1368,Signalling,signal
BLK01068,SEC040,2025-01-24 06:00,2025-01-24 16:30,10.5,1,SIG0078,Signalling,none
BLK01069,SEC040,2025-01-30 06:00,2025-01-30 10:15,4.25,1,ENG2105,Engineering,track
BLK01070,SEC040,2025-02-10 06:00,2025-02-10 13:00,7.0,1,ENG2770,Engineering,track
BLK01071,SEC040,2025-04-25 06:00,2025-04-25 15:00,9.0,1,TRC2071,Traction,none
BLK01072,SEC040,2025-04-27 06:00,2025-04-27 17:45,11.75,1,SIG0631,Signalling,none
BLK01073,SEC040,2025-05-15 06:00,2025-05-15 09:15,3.25,1,SIG0577,Signalling,none
BLK01074,SEC040,2025-05-19 06:00,2025-05-19 13:00,7.0,1,SIG2498,Signalling,signal
BLK01075,SEC040,2025-05-20 06:00,2025-05-20 08:30,2.5,1,SIG1339,Signalling,signal
BLK01076,SEC040,2025-06-08 06:00,2025-06-08 07:15,1.25,1,ENG1200,Engineering,track
BLK01077,SEC040,2025-06-15 06:00,2025-06-15 16:45,10.75,1,SIG1554,Signalling,signal
BLK01078,SEC040,2025-06-21 06:00,2025-06-21 16:30,10.5,1,SIG0333,Signalling,signal
BLK01079,SEC040,2025-06-22 06:00,2025-06-22 18:00,12.0,1,SIG1965,Signalling,signal
BLK01080,SEC040,2025-07-06 06:00,2025-07-06 15:30,9.5,1,ENG0077,Engineering,track
BLK01081,SEC040,2025-07-10 06:00,2025-07-10 15:15,9.25,1,TRC1142,Traction,power
BLK01082,SEC040,2025-07-18 06:00,2025-07-18 16:30,10.5,1,ENG1615,Engineering,track
BLK01083,SEC040,2025-07-30 06:00,2025-07-30 13:00,7.0,1,ENG0169,Engineering,track
BLK01084,SEC040,2025-08-20 00:31,2025-08-20 13:45,13.23,2,TRC1792;TRC1870,Traction,power
BLK01085,SEC040,2025-08-21 06:00,2025-08-21 17:30,11.5,1,ENG0313,Engineering,track
BLK01086,SEC040,2025-08-23 06:00,2025-08-23 16:00,10.0,1,TRC1570,Traction,none
BLK01087,SEC040,2025-08-31 06:00,2025-08-31 11:00,5.0,1,ENG3943,Engineering,track
BLK01088,SEC040,2025-09-13 06:00,2025-09-13 14:15,8.25,1,SIG1354,Signalling,none
BLK01089,SEC040,2025-09-16 06:00,2025-09-16 09:00,3.0,1,SIG1309,Signalling,signal
BLK01090,SEC040,2025-09-24 06:00,2025-09-24 14:00,8.0,1,ENG1500,Engineering,track
BLK01091,SEC040,2025-10-10 06:00,2025-10-10 15:30,9.5,1,TRC0309,Traction,none
BLK01092,SEC040,2025-11-03 06:00,2025-11-03 09:15,3.25,1,ENG3199,Engineering,track
BLK01093,SEC040,2025-11-18 06:00,2025-11-18 16:00,10.0,1,TRC2407,Traction,power
BLK01094,SEC040,2025-11-28 06:00,2025-11-28 07:45,1.75,1,SIG2734,Signalling,none
BLK01095,SEC040,2025-12-07 06:00,2025-12-07 10:00,4.0,1,TRC2546,Traction,none
BLK01096,SEC040,2025-12-21 06:00,2025-12-21 09:15,3.25,1,TRC0977,Traction,none
BLK01097,SEC041,2025-01-16 06:00,2025-01-16 13:00,7.0,1,TRC1659,Traction,power
BLK01098,SEC041,2025-01-18 06:00,2025-01-18 17:00,11.0,1,SIG0258,Signalling,none
BLK01099,SEC041,2025-01-19 06:00,2025-01-19 10:00,4.0,1,ENG1621,Engineering,track
BLK01100,SEC041,2025-01-28 06:00,2025-01-28 12:00,6.0,1,TRC0213,Traction,power
BLK01101,SEC041,2025-02-03 06:00,2025-02-03 16:00,10.0,1,TRC1144,Traction,power
BLK01102,SEC041,2025-02-28 06:00,2025-02-28 17:00,11.0,1,TRC0736,Traction,none
BLK01103,SEC041,2025-03-03 06:00,2025-03-03 15:00,9.0,1,ENG0911,Engineering,track
BLK01104,SEC041,2025-04-02 06:00,2025-04-02 16:45,10.75,1,ENG0239,Engineering,track
BLK01105,SEC041,2025-05-04 06:00,2025-05-04 12:15,6.25,1,TRC2438,Traction,power
BLK01106,SEC041,2025-05-29 06:00,2025-05-29 17:45,11.75,1,SIG2940,Signalling,signal
BLK01107,SEC041,2025-06-08 11:44,2025-06-08 18:59,7.25,1,ENG1532,Engineering,track
BLK01108,SEC041,2025-06-22 06:00,2025-06-22 07:30,1.5,1,TRC1637,Traction,power
BLK01109,SEC041,2025-06-26 06:00,2025-06-26 07:30,1.5,1,ENG2784,Engineering,track
BLK01110,SEC041,2025-07-11 06:00,2025-07-11 10:30,4.5,1,SIG0102,Signalling,none
BLK01111,SEC041,2025-07-17 06:00,2025-07-17 08:15,2.25,1,TRC0210,Traction,power
BLK01112,SEC041,2025-07-20 06:00,2025-07-20 18:00,12.0,1,TRC2560,Traction,none
BLK01113,SEC041,2025-08-14 06:00,2025-08-14 09:45,3.75,1,TRC0159,Traction,power
BLK01114,SEC041,2025-08-25 06:00,2025-08-25 10:00,4.0,1,ENG1313,Engineering,track
BLK01115,SEC041,2025-09-12 06:00,2025-09-12 23:14,17.23,2,TRC0506;SIG2676,Signalling;Traction,signal
BLK01116,SEC041,2025-09-25 06:00,2025-09-25 09:45,3.75,1,TRC0670,Traction,none
BLK01117,SEC041,2025-09-28 06:00,2025-09-28 14:15,8.25,1,ENG0676,Engineering,track
BLK01118,SEC041,2025-10-11 06:00,2025-10-11 18:00,12.0,1,ENG2991,Engineering,track
BLK01119,SEC041,2025-10-16 06:00,2025-10-16 07:45,1.75,1,SIG0261,Signalling,signal
BLK01120,SEC041,2025-11-24 06:00,2025-11-24 14:00,8.0,1,SIG2161,Signalling,none
BLK01121,SEC041,2025-11-27 06:00,2025-11-27 10:15,4.25,1,TRC1467,Traction,none
BLK01122,SEC042,2025-01-20 06:00,2025-01-20 16:30,10.5,1,ENG3503,Engineering,track
BLK01123,SEC042,2025-01-23 06:00,2025-01-23 18:59,12.98,2,ENG3249;TRC0721,Engineering;Traction,track
BLK01124,SEC042,2025-02-21 06:00,2025-02-21 16:45,10.75,1,ENG1535,Engineering,track
BLK01125,SEC042,2025-02-28 06:00,2025-02-28 15:00,9.0,1,SIG2264,Signalling,signal
BLK01126,SEC042,2025-03-03 06:00,2025-03-03 10:45,4.75,1,ENG0947,Engineering,track
BLK01127,SEC042,2025-03-04 06:00,2025-03-04 11:15,5.25,1,ENG1464,Engineering,track
BLK01128,SEC042,2025-04-13 06:00,2025-04-13 17:15,11.25,1,ENG2802,Engineering,track
BLK01129,SEC042,2025-05-05 06:00,2025-05-05 16:30,10.5,1,ENG3304,Engineering,track
BLK01130,SEC042,2025-05-07 06:00,2025-05-07 11:00,5.0,1,SIG1073,Signalling,signal
BLK01131,SEC042,2025-06-03 06:00,2025-06-03 15:30,9.5,1,SIG1542,Signalling,none
BLK01132,SEC042,2025-06-10 00:46,2025-06-10 12:00,11.23,2,SIG1043;SIG0482,Signalling,signal
BLK01133,SEC042,2025-06-12 06:00,2025-06-12 15:30,9.5,1,ENG3067,Engineering,track
BLK01134,SEC042,2025-06-25 06:00,2025-06-25 07:30,1.5,1,SIG2883,Signalling,signal
BLK01135,SEC042,2025-08-01 06:00,2025-08-01 17:30,11.5,1,TRC2106,Traction,power
BLK01136,SEC042,2025-08-17 18:31,2025-08-18 10:00,15.48,2,SIG2270;ENG1358,Engineering;Signalling,track
BLK01137,SEC042,2025-08-25 06:00,2025-08-25 16:15,10.25,1,ENG0183,Engineering,track
BLK01138,SEC042,2025-09-01 06:00,2025-09-01 15:00,9.0,1,ENG3134,Engineering,track
BLK01139,SEC042,2025-09-15 04:16,2025-09-15 16:45,12.48,2,ENG1217;SIG1296,Engineering;Signalling,track
BLK01140,SEC042,2025-10-18 21:01,2025-10-19 13:00,15.98,2,SIG0696;ENG0349,Engineering;Signalling,track
BLK01141,SEC042,2025-11-04 06:00,2025-11-04 12:00,6.0,1,ENG3599,Engineering,track
BLK01142,SEC042,2025-12-09 06:00,2025-12-09 12:30,6.5,1,SIG2663,Signalling,none
BLK01143,SEC042,2025-12-12 06:00,2025-12-12 15:00,9.0,1,TRC1603,Traction,none
BLK01144,SEC042,2025-12-14 06:00,2025-12-14 16:30,10.5,1,SIG2895,Signalling,none
BLK01145,SEC043,2025-01-20 06:00,2025-01-20 08:45,2.75,1,ENG1031,Engineering,track
BLK01146,SEC043,2025-01-26 06:00,2025-01-26 09:45,3.75,1,SIG0742,Signalling,none
BLK01147,SEC043,2025-02-05 06:00,2025-02-05 08:15,2.25,1,ENG0939,Engineering,track
BLK01148,SEC043,2025-02-06 06:00,2025-02-06 09:15,3.25,1,ENG1235,Engineering,track
BLK01149,SEC043,2025-02-07 06:00,2025-02-07 15:30,9.5,1,TRC1264,Traction,power
BLK01150,SEC043,2025-03-17 06:00,2025-03-17 07:30,1.5,1,TRC1465,Traction,power
BLK01151,SEC043,2025-03-25 06:00,2025-03-25 14:45,8.75,1,SIG0748,Signalling,signal
BLK01152,SEC043,2025-04-09 19:16,2025-04-10 15:00,19.73,2,SIG1690;ENG3912,Engineering;Signalling,signal;track
BLK01153,SEC043,2025-05-18 06:00,2025-05-18 17:15,11.25,1,ENG3101,Engineering,track
BLK01154,SEC043,2025-05-19 06:00,2025-05-19 11:30,5.5,1,ENG1471,Engineering,track
BLK01155,SEC043,2025-06-10 06:00,2025-06-10 09:00,3.0,1,TRC1933,Traction,power
BLK01156,SEC043,2025-06-15 06:00,2025-06-15 16:15,10.25,1,SIG1068,Signalling,signal
BLK01157,SEC043,2025-06-29 06:00,2025-06-29 11:30,5.5,1,ENG2615,Engineering,track
BLK01158,SEC043,2025-06-30 06:00,2025-06-30 16:45,10.75,1,TRC1117,Traction,power
BLK01159,SEC043,2025-07-08 06:00,2025-07-08 14:00,8.0,1,SIG1551,Signalling,signal
BLK01160,SEC043,2025-07-13 06:00,2025-07-13 13:00,7.0,1,ENG1196,Engineering,track
BLK01161,SEC043,2025-07-18 06:00,2025-07-18 13:00,7.0,1,ENG3845,Engineering,track
BLK01162,SEC043,2025-07-19 06:00,2025-07-19 14:00,8.0,1,SIG0638,Signalling,none
BLK01163,SEC043,2025-07-20 06:00,2025-07-20 11:45,5.75,1,TRC0059,Traction,power
BLK01164,SEC043,2025-07-23 06:00,2025-07-23 17:45,11.75,1,ENG3381,Engineering,track
BLK01165,SEC043,2025-07-26 06:00,2025-07-26 11:00,5.0,1,ENG0164,Engineering,track
BLK01166,SEC043,2025-08-03 06:00,2025-08-03 09:00,3.0,1,ENG2311,Engineering,track
BLK01167,SEC043,2025-08-13 06:00,2025-08-13 15:30,9.5,1,ENG3423,Engineering,track
BLK01168,SEC043,2025-09-27 06:00,2025-09-27 10:00,4.0,1,ENG2090,Engineering,track
BLK01169,SEC043,2025-10-06 06:00,2025-10-06 08:30,2.5,1,SIG0528,Signalling,signal
BLK01170,SEC043,2025-10-09 06:00,2025-10-09 17:30,11.5,1,ENG3079,Engineering,track
BLK01171,SEC043,2025-10-20 06:00,2025-10-20 12:15,6.25,1,SIG2838,Signalling,none
BLK01172,SEC043,2025-11-06 06:00,2025-11-06 14:30,8.5,1,ENG0534,Engineering,track
BLK01173,SEC043,2025-11-08 22:16,2025-11-09 14:00,15.73,2,TRC1547;SIG1099,Signalling;Traction,power
BLK01174,SEC043,2025-11-24 06:00,2025-11-24 17:45,11.75,1,SIG2817,Signalling,none
BLK01175,SEC043,2025-12-17 02:01,2025-12-17 13:15,11.23,3,SIG1640;ENG0988;TRC2223,Engineering;Signalling;Traction,track
BLK01176,SEC043,2025-12-18 06:00,2025-12-18 16:45,10.75,1,TRC0808,Traction,power
BLK01177,SEC044,2025-01-04 06:00,2025-01-04 07:30,1.5,1,ENG3844,Engineering,track
BLK01178,SEC044,2025-01-11 06:00,2025-01-11 11:15,5.25,1,SIG1932,Signalling,signal
BLK01179,SEC044,2025-01-12 06:00,2025-01-12 08:15,2.25,1,TRC1928,Traction,none
BLK01180,SEC044,2025-01-27 06:00,2025-01-27 07:30,1.5,1,SIG0175,Signalling,signal
BLK01181,SEC044,2025-02-03 06:00,2025-02-03 16:15,10.25,1,SIG2685,Signalling,signal
BLK01182,SEC044,2025-02-08 06:00,2025-02-08 07:30,1.5,1,TRC2990,Traction,none
BLK01183,SEC044,2025-03-03 06:00,2025-03-03 10:45,4.75,1,ENG0644,Engineering,track
BLK01184,SEC044,2025-03-12 06:00,2025-03-12 18:00,12.0,1,ENG3410,Engineering,track
BLK01185,SEC044,2025-04-13 06:00,2025-04-13 17:30,11.5,1,SIG0855,Signalling,none
BLK01186,SEC044,2025-05-14 06:00,2025-05-14 12:45,6.75,2,SIG2939;TRC2323,Signalling;Traction,power
BLK01187,SEC044,2025-05-16 06:00,2025-05-16 12:45,6.75,1,SIG1633,Signalling,none
BLK01188,SEC044,2025-05-23 06:00,2025-05-23 17:15,11.25,1,ENG1517,Engineering,track
BLK01189,SEC044,2025-05-30 04:01,2025-05-30 15:30,11.48,2,SIG1022;ENG0724,Engineering;Signalling,signal;track
BLK01190,SEC044,2025-06-15 06:00,2025-06-15 09:30,3.5,1,TRC2148,Traction,power
BLK01191,SEC044,2025-06-24 06:00,2025-06-24 12:00,6.0,1,SIG0998,Signalling,none
BLK01192,SEC044,2025-06-27 06:00,2025-06-27 09:15,3.25,1,ENG2020,Engineering,track
BLK01193,SEC044,2025-07-05 06:00,2025-07-05 08:15,2.25,1,ENG0443,Engineering,track
BLK01194,SEC044,2025-07-12 06:00,2025-07-12 07:30,1.5,1,ENG2189,Engineering,track
BLK01195,SEC044,2025-07-18 06:00,2025-07-18 12:00,6.0,1,ENG3377,Engineering,track
BLK01196,SEC044,2025-07-20 06:00,2025-07-20 15:30,9.5,1,TRC2954,Traction,none
BLK01197,SEC044,2025-07-28 06:00,2025-07-28 18:59,12.98,2,TRC1134;SIG2783,Signalling;Traction,power
BLK01198,SEC044,2025-08-08 06:00,2025-08-08 07:30,1.5,1,ENG1510,Engineering,track
BLK01199,SEC044,2025-08-10 06:00,2025-08-10 10:00,4.0,1,SIG0922,Signalling,signal
BLK01200,SEC044,2025-08-30 06:00,2025-08-30 12:00,6.0,1,SIG2571,Signalling,none
BLK01201,SEC044,2025-09-06 21:16,2025-09-07 13:00,15.73,2,SIG1910;ENG2170,Engineering;Signalling,signal;track
BLK01202,SEC044,2025-09-11 06:00,2025-09-11 11:30,5.5,1,SIG1233,Signalling,none
BLK01203,SEC044,2025-09-17 06:00,2025-09-17 14:45,8.75,1,ENG3611,Engineering,track
BLK01204,SEC044,2025-09-24 06:00,2025-09-24 12:15,6.25,1,TRC1318,Traction,power
BLK01205,SEC044,2025-09-27 06:00,2025-09-27 15:15,9.25,1,ENG0094,Engineering,track
BLK01206,SEC044,2025-09-30 06:00,2025-09-30 12:00,6.0,1,ENG1818,Engineering,track
BLK01207,SEC044,2025-10-18 06:00,2025-10-18 18:00,12.0,1,TRC2547,Traction,power
BLK01208,SEC044,2025-10-21 06:00,2025-10-21 10:00,4.0,1,TRC1012,Traction,power
BLK01209,SEC044,2025-11-03 06:00,2025-11-03 17:00,11.0,1,SIG2126,Signalling,signal
BLK01210,SEC044,2025-11-08 06:00,2025-11-08 13:00,7.0,1,ENG3692,Engineering,track
BLK01211,SEC044,2025-11-14 06:00,2025-11-14 12:00,6.0,1,TRC1586,Traction,power
BLK01212,SEC044,2025-11-30 06:00,2025-11-30 11:30,5.5,1,TRC0420,Traction,power
BLK01213,SEC045,2025-01-17 06:00,2025-01-17 14:30,8.5,1,TRC0594,Traction,none
BLK01214,SEC045,2025-02-16 06:00,2025-02-16 08:00,2.0,1,TRC2045,Traction,none
BLK01215,SEC045,2025-02-22 06:00,2025-02-22 10:45,4.75,1,TRC0075,Traction,power
BLK01216,SEC045,2025-03-09 06:00,2025-03-09 16:00,10.0,1,TRC1285,Traction,none
BLK01217,SEC045,2025-04-10 06:00,2025-04-10 18:00,12.0,1,SIG2271,Signalling,signal
BLK01218,SEC045,2025-05-24 06:00,2025-05-24 07:30,1.5,1,ENG3863,Engineering,track
BLK01219,SEC045,2025-06-03 18:46,2025-06-04 17:00,22.23,2,SIG2395;ENG0770,Engineering;Signalling,signal;track
BLK01220,SEC045,2025-06-15 06:00,2025-06-15 08:15,2.25,1,TRC2431,Traction,none
BLK01221,SEC045,2025-06-17 06:00,2025-06-17 08:45,2.75,1,SIG2723,Signalling,none
BLK01222,SEC045,2025-07-07 06:00,2025-07-07 08:45,2.75,1,ENG3713,Engineering,track
BLK01223,SEC045,2025-07-16 06:00,2025-07-16 16:15,10.25,1,TRC1571,Traction,power
BLK01224,SEC045,2025-07-23 06:00,2025-07-23 15:30,9.5,1,ENG0884,Engineering,track
BLK01225,SEC045,2025-08-08 06:00,2025-08-08 09:30,3.5,1,SIG1846,Signalling,signal
BLK01226,SEC045,2025-08-11 06:00,2025-08-11 13:45,7.75,1,ENG3111,Engineering,track
BLK01227,SEC045,2025-08-26 06:00,2025-08-26 09:00,3.0,1,ENG0025,Engineering,track
BLK01228,SEC045,2025-09-12 06:00,2025-09-12 11:30,5.5,1,TRC1898,Traction,power
BLK01229,SEC045,2025-09-18 06:00,2025-09-18 17:00,11.0,1,TRC1736,Traction,none
BLK01230,SEC045,2025-09-22 06:00,2025-09-22 11:00,5.0,1,TRC1938,Traction,power
BLK01231,SEC045,2025-10-13 06:00,2025-10-13 08:00,2.0,1,SIG1967,Signalling,none
BLK01232,SEC045,2025-10-17 21:59,2025-10-18 03:14,5.25,1,ENG0233,Engineering,track
BLK01233,SEC045,2025-10-20 17:15,2025-10-21 04:29,11.23,2,SIG2695;SIG2655,Signalling,signal
BLK01234,SEC045,2025-11-12 06:00,2025-11-12 21:29,15.48,4,TRC0665;SIG2573;SIG1650;SIG0688,Signalling;Traction,power
BLK01235,SEC045,2025-11-18 06:00,2025-11-18 11:45,5.75,1,TRC0696,Traction,power
BLK01236,SEC045,2025-11-25 21:16,2025-11-26 09:45,12.48,2,SIG2265;SIG0863,Signalling,none
BLK01237,SEC045,2025-11-29 06:00,2025-11-29 13:45,7.75,1,ENG0952,Engineering,track
BLK01238,SEC046,2025-01-20 06:00,2025-01-20 11:15,5.25,1,ENG2037,Engineering,track
BLK01239,SEC046,2025-01-31 06:00,2025-01-31 16:00,10.0,1,SIG1224,Signalling,signal
BLK01240,SEC046,2025-02-13 21:31,2025-02-14 14:45,17.23,2,SIG0758;ENG1879,Engineering;Signalling,signal;track
BLK01241,SEC046,2025-03-07 06:00,2025-03-07 16:45,10.75,1,SIG2497,Signalling,signal
BLK01242,SEC046,2025-03-16 06:00,2025-03-16 14:00,8.0,1,ENG2391,Engineering,track
BLK01243,SEC046,2025-03-27 06:00,2025-03-27 10:00,4.0,1,SIG2419,Signalling,signal
BLK01244,SEC046,2025-03-30 21:31,2025-03-31 12:00,14.48,2,TRC0310;ENG1899,Engineering;Traction,power;track
BLK01245,SEC046,2025-04-17 06:00,2025-04-17 07:30,1.5,1,SIG0809,Signalling,none
BLK01246,SEC046,2025-05-09 06:00,2025-05-09 11:15,5.25,1,SIG1977,Signalling,none
BLK01247,SEC046,2025-05-13 06:00,2025-05-13 09:15,3.25,1,SIG0431,Signalling,none
BLK01248,SEC046,2025-05-14 06:00,2025-05-14 09:30,3.5,1,ENG3146,Engineering,track
BLK01249,SEC046,2025-06-06 06:00,2025-06-06 12:45,6.75,1,SIG2363,Signalling,signal
BLK01250,SEC046,2025-06-09 06:00,2025-06-09 15:15,9.25,1,TRC1460,Traction,power
BLK01251,SEC046,2025-06-23 06:00,2025-06-23 14:00,8.0,1,TRC2164,Traction,none
BLK01252,SEC046,2025-07-10 06:00,2025-07-10 08:00,2.0,1,TRC1845,Traction,power
BLK01253,SEC046,2025-07-27 06:00,2025-07-27 13:45,7.75,1,TRC1849,Traction,power
BLK01254,SEC046,2025-07-28 06:00,2025-07-28 17:00,11.0,1,TRC2943,Traction,power
BLK01255,SEC046,2025-08-15 06:00,2025-08-15 09:45,3.75,1,SIG1292,Signalling,signal
BLK01256,SEC046,2025-08-28 06:00,2025-08-28 07:30,1.5,1,SIG2023,Signalling,signal
BLK01257,SEC046,2025-10-26 06:00,2025-10-26 10:00,4.0,1,TRC2752,Traction,power
BLK01258,SEC046,2025-11-03 06:00,2025-11-03 09:00,3.0,1,TRC1017,Traction,none
BLK01259,SEC046,2025-11-15 13:14,2025-11-15 18:44,5.5,1,TRC2873,Traction,none
BLK01260,SEC046,2025-11-17 06:00,2025-11-17 09:45,3.75,1,TRC1610,Traction,power
BLK01261,SEC046,2025-12-08 06:00,2025-12-08 11:30,5.5,1,SIG0524,Signalling,none
BLK01262,SEC047,2025-01-06 06:00,2025-01-06 10:30,4.5,1,ENG0720,Engineering,track
BLK01263,SEC047,2025-01-13 06:00,2025-01-13 09:00,3.0,1,SIG2022,Signalling,none
BLK01264,SEC047,2025-01-22 06:00,2025-01-22 12:30,6.5,1,ENG3939,Engineering,track
BLK01265,SEC047,2025-01-24 06:00,2025-01-24 22:59,16.98,2,TRC1562;TRC1985,Traction,power
BLK01266,SEC047,2025-01-29 06:00,2025-01-29 14:15,8.25,1,TRC0629,Traction,none
BLK01267,SEC047,2025-01-30 06:00,2025-01-30 13:45,7.75,1,ENG1045,Engineering,track
BLK01268,SEC047,2025-02-12 06:00,2025-02-12 15:00,9.0,1,SIG0234,Signalling,none
BLK01269,SEC047,2025-02-14 06:00,2025-02-14 14:30,8.5,1,TRC1177,Traction,power
BLK01270,SEC047,2025-02-16 06:00,2025-02-16 10:15,4.25,1,ENG1437,Engineering,track
BLK01271,SEC047,2025-02-22 06:00,2025-02-22 13:00,7.0,1,SIG1608,Signalling,signal
BLK01272,SEC047,2025-02-23 06:00,2025-02-23 11:15,5.25,1,TRC1516,Traction,power
BLK01273,SEC047,2025-03-11 06:00,2025-03-11 16:45,10.75,1,TRC1053,Traction,none
BLK01274,SEC047,2025-05-16 19:31,2025-05-17 15:15,19.73,3,SIG1477;TRC0724;ENG2642,Engineering;Signalling;Traction,power;track
BLK01275,SEC047,2025-06-13 06:00,2025-06-13 12:45,6.75,1,ENG1813,Engineering,track
BLK01276,SEC047,2025-06-16 04:16,2025-06-16 13:45,9.48,2,TRC1697;ENG2023,Engineering;Traction,power;track
BLK01277,SEC047,2025-07-11 06:00,2025-07-11 14:30,8.5,1,SIG0626,Signalling,signal
BLK01278,SEC047,2025-07-25 06:00,2025-07-25 15:00,9.0,1,SIG0900,Signalling,signal
BLK01279,SEC047,2025-08-07 06:00,2025-08-07 10:15,4.25,1,ENG2958,Engineering,track
BLK01280,SEC047,2025-08-19 06:00,2025-08-19 14:00,8.0,1,TRC2515,Traction,power
BLK01281,SEC047,2025-09-06 06:00,2025-09-06 13:00,7.0,1,SIG1143,Signalling,none
BLK01282,SEC047,2025-09-09 06:00,2025-09-09 17:30,11.5,1,ENG2892,Engineering,track
BLK01283,SEC047,2025-10-03 06:00,2025-10-03 07:15,1.25,1,ENG0143,Engineering,track
BLK01284,SEC047,2025-10-04 06:00,2025-10-04 11:15,5.25,1,ENG2857,Engineering,track
BLK01285,SEC047,2025-10-11 06:00,2025-10-11 19:14,13.23,2,TRC1304;SIG0478,Signalling;Traction,none
BLK01286,SEC047,2025-10-24 06:00,2025-10-24 10:45,4.75,1,ENG1142,Engineering,track
BLK01287,SEC047,2025-11-10 06:00,2025-11-10 11:29,5.48,3,TRC2262;TRC1894;SIG1828,Signalling;Traction,power
BLK01288,SEC047,2025-11-19 06:00,2025-11-19 13:15,7.25,1,SIG2635,Signalling,signal
BLK01289,SEC047,2025-11-24 06:00,2025-11-24 11:00,5.0,1,ENG2045,Engineering,track
BLK01290,SEC047,2025-12-04 00:16,2025-12-04 08:45,8.48,2,SIG0625;ENG0745,Engineering;Signalling,track
BLK01291,SEC047,2025-12-19 06:00,2025-12-19 17:00,11.0,1,ENG1265,Engineering,track
BLK01292,SEC048,2025-01-23 06:00,2025-01-23 13:45,7.75,1,SIG0921,Signalling,none
BLK01293,SEC048,2025-02-26 06:00,2025-02-26 08:45,2.75,1,ENG2697,Engineering,track
BLK01294,SEC048,2025-03-03 17:59,2025-03-04 00:44,6.75,1,SIG2322,Signalling,signal
BLK01295,SEC048,2025-03-09 06:00,2025-03-09 12:00,6.0,1,SIG2324,Signalling,signal
BLK01296,SEC048,2025-03-22 01:01,2025-03-22 16:30,15.48,2,ENG3480;TRC0241,Engineering;Traction,power;track
BLK01297,SEC048,2025-04-08 06:00,2025-04-08 13:30,7.5,1,ENG2339,Engineering,track
BLK01298,SEC048,2025-04-13 06:00,2025-04-13 11:30,5.5,1,TRC0374,Traction,power
BLK01299,SEC048,2025-04-18 06:00,2025-04-18 09:00,3.0,1,SIG2941,Signalling,signal
BLK01300,SEC048,2025-05-02 06:00,2025-05-02 07:30,1.5,1,TRC0890,Traction,none
BLK01301,SEC048,2025-05-08 06:00,2025-05-08 10:30,4.5,1,SIG0323,Signalling,signal
