block_id,task_id,section_id,department,start_time,end_time,duration_hours,predicted_priority_score,predicted_priority_class,train_conflict_cost,power_block_required,signal_block_required,track_block_required,status
BLK00180,ENG0391,SEC003,Engineering,2025-12-06 06:00,2025-12-06 12:30,6.4,43.29,MEDIUM,314.9,False,False,True,SCHEDULED
BLK02415,ENG0392,SEC044,Engineering,2025-04-08 06:00,2025-04-08 16:45,10.7,40.6,MEDIUM,371.3,False,False,True,SCHEDULED
BLK00035,ENG0393,SEC001,Engineering,2025-09-05 06:00,2025-09-05 08:00,1.8,64.2,HIGH,76.7,False,False,True,SCHEDULED
BLK00038,ENG0394,SEC001,Engineering,2025-09-19 06:00,2025-09-19 15:30,9.4,63.93,HIGH,400.4,False,False,True,SCHEDULED
BLK03045,ENG0395,SEC056,Engineering,2025-06-20 06:00,2025-06-20 11:00,4.8,40.01,MEDIUM,136.8,False,False,True,SCHEDULED
BLK00478,ENG0400,SEC009,Engineering,2025-01-29 06:00,2025-01-29 15:00,9.0,42.4,MEDIUM,376.2,False,False,True,SCHEDULED
BLK01176,ENG0402,SEC021,Engineering,2025-05-22 06:00,2025-05-22 10:45,4.6,40.49,MEDIUM,200.6,False,False,True,SCHEDULED
BLK00253,ENG0403,SEC005,Engineering,2025-04-01 08:15,2025-04-01 14:45,6.5,65.79,HIGH,343.2,False,False,True,SCHEDULED
BLK02614,ENG0405,SEC048,Engineering,2025-01-16 06:00,2025-01-16 11:30,5.3,39.2,LOW,155.3,False,False,True,SCHEDULED
BLK01454,ENG0406,SEC026,Engineering,2025-02-17 06:00,2025-02-17 13:30,7.5,85.7,CRITICAL,387.0,False,False,True,SCHEDULED
BLK00643,ENG0408,SEC011,Engineering,2025-10-01 06:00,2025-10-01 11:15,5.1,84.8,CRITICAL,246.8,False,False,True,SCHEDULED
BLK00275,ENG0409,SEC005,Engineering,2025-08-23 06:00,2025-08-23 14:45,8.7,98.78,CRITICAL,459.4,False,False,True,SCHEDULED
BLK03668,ENG0413,SEC069,Engineering,2025-08-12 06:00,2025-08-12 14:30,8.4,26.9,LOW,168.0,False,False,True,SCHEDULED
BLK03653,ENG0414,SEC069,Engineering,2025-03-16 06:00,2025-03-16 17:15,11.1,35.6,LOW,222.0,False,False,True,SCHEDULED
BLK03716,ENG0415,SEC070,Engineering,2025-09-10 06:00,2025-09-10 07:45,1.7,37.8,LOW,38.8,False,False,True,SCHEDULED
BLK00281,ENG0417,SEC005,Engineering,2025-09-23 06:00,2025-09-23 14:15,8.2,84.25,CRITICAL,433.0,False,False,True,SCHEDULED
BLK02604,ENG0418,SEC047,Engineering,2025-10-30 06:00,2025-10-30 17:30,11.5,60.9,HIGH,234.6,False,False,True,SCHEDULED
BLK01984,ENG0420,SEC035,Engineering,2025-10-14 06:00,2025-10-14 07:15,1.1,65.7,HIGH,53.0,False,False,True,SCHEDULED
BLK00300,ENG0425,SEC006,Engineering,2025-01-27 06:00,2025-01-27 07:30,1.3,30.8,LOW,65.1,False,False,True,SCHEDULED
BLK01663,ENG0427,SEC029,Engineering,2025-11-24 06:00,2025-11-24 08:15,2.1,64.8,HIGH,107.5,False,False,True,SCHEDULED
BLK02816,ENG0430,SEC052,Engineering,2025-05-30 06:00,2025-05-30 15:30,9.5,93.94,CRITICAL,190.0,False,False,True,SCHEDULED
BLK02857,ENG0432,SEC053,Engineering,2025-03-08 06:00,2025-03-08 16:15,10.2,37.0,LOW,255.0,False,False,True,SCHEDULED
BLK03701,ENG0434,SEC070,Engineering,2025-06-13 06:00,2025-06-13 15:15,9.1,37.59,LOW,207.5,False,False,True,SCHEDULED
BLK02855,ENG0436,SEC053,Engineering,2025-03-04 06:00,2025-03-04 07:30,1.4,24.1,LOW,35.0,False,False,True,SCHEDULED
BLK01937,ENG0437,SEC034,Engineering,2025-10-03 06:00,2025-10-03 17:30,11.3,82.4,CRITICAL,383.1,False,False,True,SCHEDULED
BLK03177,ENG0438,SEC059,Engineering,2025-03-23 06:00,2025-03-23 07:45,1.7,59.5,MEDIUM,34.2,False,False,True,SCHEDULED
BLK00751,ENG0439,SEC013,Engineering,2025-07-18 06:00,2025-07-18 13:30,7.3,65.2,HIGH,346.8,False,False,True,SCHEDULED
BLK00183,ENG0442,SEC004,Engineering,2025-01-04 06:00,2025-01-04 16:00,9.8,38.2,LOW,426.3,False,False,True,SCHEDULED
BLK02430,ENG0443,SEC044,Engineering,2025-07-05 06:00,2025-07-05 08:15,2.2,96.1,CRITICAL,76.3,False,False,True,SCHEDULED
BLK00973,ENG0447,SEC017,Engineering,2025-08-11 06:00,2025-08-11 16:00,9.9,38.8,LOW,380.2,False,False,True,SCHEDULED
BLK00309,ENG0451,SEC006,Engineering,2025-03-04 06:00,2025-03-04 16:30,10.4,42.92,MEDIUM,521.0,False,False,True,SCHEDULED
BLK03165,ENG0452,SEC059,Engineering,2025-02-07 06:00,2025-02-07 12:15,6.1,94.4,CRITICAL,122.6,False,False,True,SCHEDULED
BLK03380,ENG0453,SEC063,Engineering,2025-03-25 06:00,2025-03-25 15:00,9.0,80.8,CRITICAL,182.7,False,False,True,SCHEDULED
BLK03630,ENG0456,SEC068,Engineering,2025-10-10 06:00,2025-10-10 13:00,7.0,63.07,HIGH,214.2,False,False,True,SCHEDULED
BLK01948,ENG0457,SEC034,Engineering,2025-12-18 06:00,2025-12-18 07:30,1.4,64.5,HIGH,47.5,False,False,True,SCHEDULED
BLK00545,ENG0462,SEC010,Engineering,2025-04-15 06:00,2025-04-15 09:30,3.5,66.07,HIGH,163.8,False,False,True,SCHEDULED
BLK02111,ENG0463,SEC038,Engineering,2025-04-02 06:00,2025-04-02 07:45,1.7,83.01,CRITICAL,69.9,False,False,True,SCHEDULED
BLK02884,ENG0464,SEC053,Engineering,2025-09-22 06:00,2025-09-22 09:30,3.3,27.0,LOW,82.5,False,False,True,SCHEDULED
BLK02717,ENG0467,SEC050,Engineering,2025-05-06 18:07,2025-05-07 06:07,11.8,58.8,MEDIUM,236.0,False,False,True,SCHEDULED
BLK00699,ENG0470,SEC012,Engineering,2025-09-29 08:45,2025-09-29 13:00,4.1,41.1,MEDIUM,165.6,False,False,True,SCHEDULED
BLK02638,ENG0473,SEC048,Engineering,2025-05-18 06:00,2025-05-18 13:00,6.9,61.56,HIGH,202.2,False,False,True,SCHEDULED
BLK02005,ENG0474,SEC036,Engineering,2025-03-02 06:00,2025-03-02 10:30,4.3,46.79,MEDIUM,224.0,False,False,True,SCHEDULED
BLK00985,ENG0475,SEC017,Engineering,2025-10-04 06:00,2025-10-04 11:30,5.5,83.01,CRITICAL,211.2,False,False,True,SCHEDULED
BLK00951,ENG0476,SEC017,Engineering,2025-03-06 06:00,2025-03-06 17:00,10.9,38.1,LOW,418.6,False,False,True,SCHEDULED
BLK01926,ENG0478,SEC034,Engineering,2025-06-29 06:00,2025-06-29 15:30,9.5,43.4,MEDIUM,322.1,False,False,True,SCHEDULED
BLK01041,ENG0479,SEC018,Engineering,2025-12-10 06:00,2025-12-10 10:30,4.4,65.2,HIGH,183.0,False,False,True,SCHEDULED
BLK01195,ENG0480,SEC021,Engineering,2025-10-01 06:00,2025-10-01 17:30,11.3,26.3,LOW,492.7,False,False,True,SCHEDULED
BLK03516,ENG0483,SEC066,Engineering,2025-04-12 06:00,2025-04-12 12:15,6.1,36.8,LOW,164.7,False,False,True,SCHEDULED
BLK01721,ENG0485,SEC030,Engineering,2025-09-24 06:00,2025-09-24 17:45,11.6,84.6,CRITICAL,474.4,False,False,True,SCHEDULED
BLK03754,ENG0491,SEC071,Engineering,2025-06-26 06:00,2025-06-26 09:30,3.5,94.9,CRITICAL,77.7,False,False,True,SCHEDULED
BLK03053,ENG0494,SEC056,Engineering,2025-08-25 06:00,2025-08-25 09:30,3.5,38.4,LOW,99.7,False,False,True,SCHEDULED
BLK01183,ENG0496,SEC021,Engineering,2025-07-07 06:00,2025-07-07 13:30,7.4,42.2,MEDIUM,322.6,False,False,True,SCHEDULED
BLK02910,ENG0503,SEC054,Engineering,2025-03-25 06:00,2025-03-25 10:45,4.6,60.3,HIGH,104.4,False,False,True,SCHEDULED
BLK03532,ENG0504,SEC066,Engineering,2025-07-28 06:00,2025-07-28 12:00,5.9,30.1,LOW,159.3,False,False,True,SCHEDULED
BLK03074,ENG0506,SEC057,Engineering,2025-01-23 06:00,2025-01-23 16:00,10.0,43.3,MEDIUM,347.0,False,False,True,SCHEDULED
BLK01581,ENG0508,SEC028,Engineering,2025-06-25 10:30,2025-06-25 11:45,1.2,67.2,HIGH,62.3,False,False,True,SCHEDULED
BLK00158,ENG0511,SEC003,Engineering,2025-09-01 06:00,2025-09-01 10:00,4.0,85.49,CRITICAL,196.8,False,False,True,SCHEDULED
BLK02165,ENG0516,SEC039,Engineering,2025-08-04 06:00,2025-08-04 12:45,6.7,41.7,MEDIUM,240.5,False,False,True,SCHEDULED
BLK00999,ENG0517,SEC018,Engineering,2025-01-29 06:00,2025-01-29 17:00,10.8,62.3,HIGH,449.3,False,False,True,SCHEDULED
BLK02499,ENG0518,SEC045,Engineering,2025-11-13 06:00,2025-11-13 07:45,1.7,35.9,LOW,47.6,False,False,True,SCHEDULED
BLK03794,ENG0520,SEC072,Engineering,2025-03-27 06:00,2025-03-27 08:00,2.0,37.7,LOW,48.0,False,False,True,SCHEDULED
BLK00024,ENG0522,SEC001,Engineering,2025-07-18 06:00,2025-07-18 16:45,10.7,83.3,CRITICAL,455.8,False,False,True,SCHEDULED
BLK00636,ENG0523,SEC011,Engineering,2025-08-19 06:00,2025-08-19 16:00,9.8,44.3,MEDIUM,474.3,False,False,True,SCHEDULED
BLK03835,ENG0524,SEC073,Engineering,2025-01-21 06:00,2025-01-21 15:00,9.0,60.7,HIGH,187.2,False,False,True,SCHEDULED
BLK00744,ENG0529,SEC013,Engineering,2025-06-02 13:30,2025-06-02 15:15,1.7,64.96,HIGH,80.8,False,False,True,SCHEDULED
BLK01872,ENG0530,SEC033,Engineering,2025-06-30 06:00,2025-06-30 10:30,4.4,66.29,HIGH,216.5,False,False,True,SCHEDULED
BLK02210,ENG0532,SEC040,Engineering,2025-06-15 06:00,2025-06-15 10:00,3.8,61.9,HIGH,92.0,False,False,True,SCHEDULED
BLK03132,ENG0533,SEC058,Engineering,2025-06-03 06:00,2025-06-03 16:45,10.7,82.39,CRITICAL,292.1,False,False,True,SCHEDULED
BLK02389,ENG0534,SEC043,Engineering,2025-11-06 06:00,2025-11-06 14:30,8.5,63.66,HIGH,278.0,False,False,True,SCHEDULED
BLK01130,ENG0537,SEC020,Engineering,2025-08-25 06:00,2025-08-25 10:30,4.3,40.3,MEDIUM,165.1,False,False,True,SCHEDULED
BLK00705,ENG0541,SEC012,Engineering,2025-10-31 06:00,2025-10-31 10:15,4.1,45.49,MEDIUM,165.6,False,False,True,SCHEDULED
BLK02696,ENG0543,SEC049,Engineering,2025-09-21 06:00,2025-09-21 11:30,5.4,62.1,HIGH,177.7,False,False,True,SCHEDULED
BLK00004,ENG0544,SEC001,Engineering,2025-02-10 06:00,2025-02-10 09:00,2.9,38.64,LOW,123.5,False,False,True,SCHEDULED
BLK00112,ENG0551,SEC002,Engineering,2025-12-14 06:00,2025-12-14 17:00,10.9,40.37,MEDIUM,371.7,False,False,True,SCHEDULED
BLK01764,ENG0553,SEC031,Engineering,2025-05-15 06:00,2025-05-15 12:00,5.9,64.1,HIGH,239.0,False,False,True,SCHEDULED
BLK00224,ENG0558,SEC004,Engineering,2025-10-15 06:00,2025-10-15 15:30,9.3,97.9,CRITICAL,404.6,False,False,True,SCHEDULED
BLK03580,ENG0561,SEC067,Engineering,2025-08-05 06:00,2025-08-05 11:45,5.6,62.8,HIGH,144.5,False,False,True,SCHEDULED
BLK01614,ENG0564,SEC029,Engineering,2025-01-19 06:00,2025-01-19 07:45,1.7,46.52,MEDIUM,87.0,False,False,True,SCHEDULED
BLK03073,ENG0566,SEC057,Engineering,2025-01-11 06:00,2025-01-11 17:00,11.0,40.9,MEDIUM,381.7,False,False,True,SCHEDULED
BLK01935,ENG0568,SEC034,Engineering,2025-09-06 06:00,2025-09-06 16:00,9.9,63.16,HIGH,335.6,False,False,True,SCHEDULED
BLK02199,ENG0576,SEC040,Engineering,2025-04-24 06:00,2025-04-24 16:30,10.3,36.2,LOW,249.3,False,False,True,SCHEDULED
BLK02168,ENG0580,SEC039,Engineering,2025-08-14 06:00,2025-08-14 11:00,5.0,83.0,CRITICAL,179.5,False,False,True,SCHEDULED
BLK00245,ENG0582,SEC005,Engineering,2025-02-04 06:00,2025-02-04 09:45,3.6,65.8,HIGH,190.1,False,False,True,SCHEDULED
BLK00998,ENG0584,SEC018,Engineering,2025-01-28 06:00,2025-01-28 10:00,4.0,83.4,CRITICAL,166.4,False,False,True,SCHEDULED
BLK03076,ENG0590,SEC057,Engineering,2025-02-03 06:00,2025-02-03 14:30,8.3,44.6,MEDIUM,288.0,False,False,True,SCHEDULED
BLK03336,ENG0594,SEC062,Engineering,2025-03-18 06:02,2025-03-18 08:02,1.8,59.3,MEDIUM,36.0,False,False,True,SCHEDULED
BLK02883,ENG0598,SEC053,Engineering,2025-09-21 06:00,2025-09-21 13:30,7.5,40.8,MEDIUM,187.5,False,False,True,SCHEDULED
BLK00042,ENG0603,SEC001,Engineering,2025-11-12 06:00,2025-11-12 09:45,3.7,84.8,CRITICAL,157.6,False,False,True,SCHEDULED
BLK00346,ENG0607,SEC006,Engineering,2025-09-02 06:00,2025-09-02 17:30,11.3,47.0,MEDIUM,566.1,False,False,True,SCHEDULED
BLK03734,ENG0608,SEC071,Engineering,2025-01-30 06:00,2025-01-30 16:45,10.6,20.8,LOW,235.3,False,False,True,SCHEDULED
BLK03421,ENG0611,SEC064,Engineering,2025-01-22 06:00,2025-01-22 11:45,5.6,27.8,LOW,137.2,False,False,True,SCHEDULED
BLK02798,ENG0618,SEC052,Engineering,2025-02-13 06:00,2025-02-13 14:15,8.1,60.98,HIGH,162.0,False,False,True,SCHEDULED
BLK00233,ENG0620,SEC004,Engineering,2025-11-14 06:00,2025-11-14 11:30,5.5,63.9,HIGH,239.2,False,False,True,SCHEDULED
BLK01400,ENG0624,SEC025,Engineering,2025-03-03 06:00,2025-03-03 11:45,5.7,29.37,LOW,274.7,False,False,True,SCHEDULED
BLK01136,ENG0627,SEC020,Engineering,2025-09-10 06:00,2025-09-10 12:00,6.0,83.3,CRITICAL,230.4,False,False,True,SCHEDULED
BLK03723,ENG0628,SEC070,Engineering,2025-10-11 06:00,2025-10-11 17:30,11.3,80.8,CRITICAL,257.6,False,False,True,SCHEDULED
BLK00116,ENG0630,SEC003,Engineering,2025-02-02 06:00,2025-02-02 11:45,5.6,85.6,CRITICAL,275.5,False,False,True,SCHEDULED
BLK00791,ENG0632,SEC014,Engineering,2025-04-26 06:00,2025-04-26 13:00,6.9,64.6,HIGH,313.3,False,False,True,SCHEDULED
BLK01777,ENG0633,SEC031,Engineering,2025-08-15 06:00,2025-08-15 16:45,10.6,45.3,MEDIUM,429.3,False,False,True,SCHEDULED
BLK00655,ENG0636,SEC011,Engineering,2025-12-16 06:00,2025-12-16 11:30,5.3,85.5,CRITICAL,256.5,False,False,True,SCHEDULED
BLK03657,ENG0638,SEC069,Engineering,2025-04-24 06:00,2025-04-24 10:15,4.2,61.62,HIGH,84.0,False,False,True,SCHEDULED
BLK01655,ENG0639,SEC029,Engineering,2025-10-06 06:00,2025-10-06 08:30,2.4,85.2,CRITICAL,122.9,False,False,True,SCHEDULED
BLK01074,ENG0640,SEC019,Engineering,2025-06-28 06:00,2025-06-28 13:30,7.5,98.3,CRITICAL,366.0,False,False,True,SCHEDULED
BLK02406,ENG0644,SEC044,Engineering,2025-03-03 06:00,2025-03-03 10:45,4.6,96.1,CRITICAL,159.6,False,False,True,SCHEDULED
BLK03955,ENG0645,SEC075,Engineering,2025-01-26 06:00,2025-01-26 11:30,5.4,39.1,LOW,108.0,False,False,True,SCHEDULED
BLK00560,ENG0648,SEC010,Engineering,2025-07-25 06:00,2025-07-25 09:15,3.2,83.7,CRITICAL,149.8,False,False,True,SCHEDULED
BLK02532,ENG0650,SEC046,Engineering,2025-06-10 06:00,2025-06-10 11:00,4.9,63.0,HIGH,132.3,False,False,True,SCHEDULED
BLK00837,ENG0653,SEC014,Engineering,2025-12-10 06:00,2025-12-10 07:30,1.5,84.4,CRITICAL,68.1,False,False,True,SCHEDULED
BLK01920,ENG0657,SEC034,Engineering,2025-05-22 06:00,2025-05-22 17:30,11.5,27.5,LOW,389.9,False,False,True,SCHEDULED
BLK03604,ENG0659,SEC068,Engineering,2025-04-18 06:00,2025-04-18 17:15,11.2,41.1,MEDIUM,342.7,False,False,True,SCHEDULED
BLK00741,ENG0660,SEC013,Engineering,2025-05-29 06:00,2025-05-29 10:30,4.5,44.3,MEDIUM,213.8,False,False,True,SCHEDULED
BLK03568,ENG0661,SEC067,Engineering,2025-05-14 06:00,2025-05-14 12:00,5.8,35.8,LOW,149.6,False,False,True,SCHEDULED
BLK00525,ENG0662,SEC009,Engineering,2025-11-09 06:00,2025-11-09 16:30,10.3,63.0,HIGH,430.5,False,False,True,SCHEDULED
BLK02862,ENG0663,SEC053,Engineering,2025-04-14 06:00,2025-04-14 11:45,5.6,82.0,CRITICAL,140.0,False,False,True,SCHEDULED
BLK03055,ENG0665,SEC056,Engineering,2025-09-16 06:00,2025-09-16 12:00,5.9,61.15,HIGH,168.1,False,False,True,SCHEDULED
BLK00110,ENG0669,SEC002,Engineering,2025-11-06 06:00,2025-11-06 16:45,10.7,82.89,CRITICAL,364.9,False,False,True,SCHEDULED
BLK02839,ENG0672,SEC052,Engineering,2025-10-02 06:00,2025-10-02 14:15,8.1,35.3,LOW,162.0,False,False,True,SCHEDULED
BLK00504,ENG0674,SEC009,Engineering,2025-06-17 06:00,2025-06-17 09:00,2.8,65.24,HIGH,117.0,False,False,True,SCHEDULED
BLK02275,ENG0676,SEC041,Engineering,2025-09-28 06:00,2025-09-28 14:15,8.1,60.13,HIGH,170.1,False,False,True,SCHEDULED
BLK03342,ENG0677,SEC062,Engineering,2025-05-26 06:00,2025-05-26 13:45,7.7,60.56,HIGH,154.0,False,False,True,SCHEDULED
BLK03012,ENG0678,SEC055,Engineering,2025-12-01 06:00,2025-12-01 17:45,11.7,24.2,LOW,246.9,False,False,True,SCHEDULED
BLK01580,ENG0680,SEC028,Engineering,2025-06-15 06:00,2025-06-15 10:15,4.2,99.0,CRITICAL,218.0,False,False,True,SCHEDULED
BLK01378,ENG0681,SEC024,Engineering,2025-09-06 06:00,2025-09-06 17:00,11.0,25.5,LOW,454.3,False,False,True,SCHEDULED
BLK03307,ENG0682,SEC061,Engineering,2025-10-21 06:00,2025-10-21 08:30,2.5,40.8,MEDIUM,51.5,False,False,True,SCHEDULED
BLK01559,ENG0683,SEC028,Engineering,2025-01-29 06:00,2025-01-29 13:30,7.5,36.09,LOW,389.2,False,False,True,SCHEDULED
BLK02866,ENG0685,SEC053,Engineering,2025-05-27 06:00,2025-05-27 17:15,11.2,59.8,MEDIUM,280.0,False,False,True,SCHEDULED
BLK02902,ENG0688,SEC054,Engineering,2025-02-21 06:00,2025-02-21 14:15,8.2,81.8,CRITICAL,186.1,False,False,True,SCHEDULED
BLK03870,ENG0690,SEC073,Engineering,2025-08-09 06:00,2025-08-09 14:45,8.7,60.7,HIGH,181.0,False,False,True,SCHEDULED
BLK02656,ENG0692,SEC048,Engineering,2025-11-01 06:00,2025-11-01 10:30,4.5,62.7,HIGH,131.8,False,False,True,SCHEDULED
BLK00845,ENG0693,SEC015,Engineering,2025-02-07 06:00,2025-02-07 11:00,4.8,63.2,HIGH,216.0,False,False,True,SCHEDULED
BLK02033,ENG0695,SEC036,Engineering,2025-09-07 06:00,2025-09-07 14:30,8.3,45.7,MEDIUM,432.4,False,False,True,SCHEDULED
BLK02625,ENG0696,SEC048,Engineering,2025-03-26 06:00,2025-03-26 16:00,9.9,36.1,LOW,290.1,False,False,True,SCHEDULED
BLK02917,ENG0697,SEC054,Engineering,2025-05-04 06:00,2025-05-04 11:00,4.9,94.6,CRITICAL,111.2,False,False,True,SCHEDULED
BLK03439,ENG0698,SEC064,Engineering,2025-08-07 11:00,2025-08-07 19:00,8.0,62.2,HIGH,196.0,False,False,True,SCHEDULED
BLK03785,ENG0701,SEC072,Engineering,2025-01-18 17:30,2025-01-18 20:30,2.9,39.38,LOW,69.6,False,False,True,SCHEDULED
BLK02118,ENG0703,SEC038,Engineering,2025-04-23 06:00,2025-04-23 07:30,1.4,29.4,LOW,57.5,False,False,True,SCHEDULED
BLK00892,ENG0704,SEC015,Engineering,2025-11-22 06:00,2025-11-22 12:30,6.5,28.2,LOW,292.5,False,False,True,SCHEDULED
BLK03056,ENG0705,SEC056,Engineering,2025-09-20 06:00,2025-09-20 15:45,9.6,63.7,HIGH,273.6,False,False,True,SCHEDULED
BLK00223,ENG0706,SEC004,Engineering,2025-10-04 06:00,2025-10-04 16:00,9.8,65.4,HIGH,426.3,False,False,True,SCHEDULED
BLK02925,ENG0707,SEC054,Engineering,2025-07-20 06:00,2025-07-20 13:30,7.5,81.42,CRITICAL,170.2,False,False,True,SCHEDULED
BLK00926,ENG0709,SEC016,Engineering,2025-08-29 06:00,2025-08-29 16:00,9.9,84.31,CRITICAL,419.8,False,False,True,SCHEDULED
BLK02751,ENG0710,SEC051,Engineering,2025-02-28 06:00,2025-02-28 10:00,3.9,62.6,HIGH,100.6,False,False,True,SCHEDULED
BLK03818,ENG0714,SEC072,Engineering,2025-08-13 06:00,2025-08-13 08:45,2.6,61.7,HIGH,62.4,False,False,True,SCHEDULED
BLK00613,ENG0715,SEC011,Engineering,2025-06-05 06:00,2025-06-05 11:45,5.7,63.5,HIGH,275.9,False,False,True,SCHEDULED
BLK02688,ENG0719,SEC049,Engineering,2025-07-26 06:00,2025-07-26 16:30,10.3,40.51,MEDIUM,338.9,False,False,True,SCHEDULED
BLK02558,ENG0720,SEC047,Engineering,2025-01-06 06:00,2025-01-06 10:30,4.4,94.2,CRITICAL,89.8,False,False,True,SCHEDULED
BLK02427,ENG0724,SEC044,Engineering,2025-05-30 06:00,2025-05-30 15:30,9.4,62.4,HIGH,326.2,False,False,True,SCHEDULED
BLK01940,ENG0726,SEC034,Engineering,2025-10-14 08:30,2025-10-14 11:00,2.4,24.4,LOW,81.4,False,False,True,SCHEDULED
BLK01376,ENG0727,SEC024,Engineering,2025-08-30 06:00,2025-08-30 17:00,10.9,43.4,MEDIUM,450.2,False,False,True,SCHEDULED
BLK02643,ENG0728,SEC048,Engineering,2025-06-19 06:00,2025-06-19 14:15,8.1,30.3,LOW,237.3,False,False,True,SCHEDULED
BLK00609,ENG0729,SEC011,Engineering,2025-05-17 06:00,2025-05-17 08:00,1.8,64.4,HIGH,87.1,False,False,True,SCHEDULED
BLK01262,ENG0730,SEC022,Engineering,2025-09-23 06:00,2025-09-23 13:00,6.9,38.8,LOW,269.1,False,False,True,SCHEDULED
BLK01457,ENG0731,SEC026,Engineering,2025-03-13 06:00,2025-03-13 09:00,2.8,66.44,HIGH,144.5,False,False,True,SCHEDULED
BLK00001,ENG0733,SEC001,Engineering,2025-01-02 06:00,2025-01-02 17:30,11.4,83.3,CRITICAL,485.6,False,False,True,SCHEDULED
BLK01137,ENG0735,SEC020,Engineering,2025-09-20 06:00,2025-09-20 15:45,9.6,44.5,MEDIUM,368.6,False,False,True,SCHEDULED
BLK01646,ENG0739,SEC029,Engineering,2025-08-05 06:00,2025-08-05 09:15,3.1,63.35,HIGH,158.7,False,False,True,SCHEDULED
BLK03494,ENG0740,SEC065,Engineering,2025-09-14 06:00,2025-09-14 11:30,5.5,61.0,HIGH,157.8,False,False,True,SCHEDULED
BLK00352,ENG0741,SEC006,Engineering,2025-10-07 06:00,2025-10-07 13:00,6.8,85.34,CRITICAL,340.7,False,False,True,SCHEDULED
BLK03731,ENG0742,SEC071,Engineering,2025-01-12 06:00,2025-01-12 14:00,7.8,37.0,LOW,173.2,False,False,True,SCHEDULED
BLK03760,ENG0744,SEC071,Engineering,2025-07-23 06:00,2025-07-23 16:00,10.0,39.29,LOW,222.0,False,False,True,SCHEDULED
BLK02610,ENG0745,SEC047,Engineering,2025-12-04 06:00,2025-12-04 08:45,2.6,94.31,CRITICAL,53.0,False,False,True,SCHEDULED
BLK03259,ENG0746,SEC060,Engineering,2025-11-11 06:00,2025-11-11 07:45,1.7,79.81,HIGH,34.0,False,False,True,SCHEDULED
BLK03475,ENG0748,SEC065,Engineering,2025-04-04 06:00,2025-04-04 13:30,7.4,39.01,LOW,212.4,False,False,True,SCHEDULED
BLK03151,ENG0749,SEC058,Engineering,2025-10-29 06:00,2025-10-29 10:15,4.2,61.36,HIGH,114.7,False,False,True,SCHEDULED
BLK03326,ENG0750,SEC062,Engineering,2025-01-08 06:00,2025-01-08 17:45,11.6,60.57,HIGH,232.0,False,False,True,SCHEDULED
BLK03919,ENG0751,SEC074,Engineering,2025-04-14 06:00,2025-04-14 10:45,4.6,61.0,HIGH,110.4,False,False,True,SCHEDULED
BLK00475,ENG0752,SEC008,Engineering,2025-12-13 06:00,2025-12-13 13:30,7.4,65.3,HIGH,336.7,False,False,True,SCHEDULED
BLK01042,ENG0753,SEC018,Engineering,2025-12-11 06:00,2025-12-11 17:30,11.3,62.99,HIGH,470.1,False,False,True,SCHEDULED
BLK02629,ENG0754,SEC048,Engineering,2025-04-09 06:00,2025-04-09 11:00,4.8,29.68,LOW,140.6,False,False,True,SCHEDULED
BLK00308,ENG0755,SEC006,Engineering,2025-03-03 06:00,2025-03-03 08:00,2.0,63.24,HIGH,100.2,False,False,True,SCHEDULED
BLK02012,ENG0756,SEC036,Engineering,2025-04-13 06:00,2025-04-13 15:30,9.3,85.1,CRITICAL,484.5,False,False,True,SCHEDULED
BLK02672,ENG0757,SEC049,Engineering,2025-02-06 06:00,2025-02-06 13:30,7.5,42.6,MEDIUM,246.8,False,False,True,SCHEDULED
BLK02073,ENG0759,SEC037,Engineering,2025-05-09 06:00,2025-05-09 17:30,11.4,64.04,HIGH,567.7,False,False,True,SCHEDULED
BLK00959,ENG0760,SEC017,Engineering,2025-04-19 06:00,2025-04-19 13:00,6.8,62.61,HIGH,261.1,False,False,True,SCHEDULED
BLK02863,ENG0763,SEC053,Engineering,2025-04-19 06:00,2025-04-19 13:15,7.2,62.9,HIGH,180.0,False,False,True,SCHEDULED
BLK00317,ENG0765,SEC006,Engineering,2025-04-09 06:00,2025-04-09 15:30,9.3,64.56,HIGH,465.9,False,False,True,SCHEDULED
BLK01189,ENG0768,SEC021,Engineering,2025-08-01 13:45,2025-08-01 18:15,4.4,65.9,HIGH,191.8,False,False,True,SCHEDULED
BLK02477,ENG0770,SEC045,Engineering,2025-06-04 06:00,2025-06-04 17:00,11.0,25.0,LOW,308.0,False,False,True,SCHEDULED
BLK01459,ENG0775,SEC026,Engineering,2025-03-19 06:00,2025-03-19 15:30,9.4,98.58,CRITICAL,485.0,False,False,True,SCHEDULED
BLK03023,ENG0776,SEC056,Engineering,2025-02-20 06:00,2025-02-20 08:45,2.7,38.4,LOW,76.9,False,False,True,SCHEDULED
BLK02009,ENG0778,SEC036,Engineering,2025-04-01 06:00,2025-04-01 08:15,2.2,85.04,CRITICAL,114.6,False,False,True,SCHEDULED
BLK00659,ENG0779,SEC012,Engineering,2025-02-03 06:00,2025-02-03 14:30,8.4,97.0,CRITICAL,339.4,False,False,True,SCHEDULED
BLK01270,ENG0783,SEC022,Engineering,2025-11-06 06:00,2025-11-06 11:30,5.3,38.98,LOW,206.7,False,False,True,SCHEDULED
BLK03117,ENG0785,SEC058,Engineering,2025-02-14 06:00,2025-02-14 12:15,6.1,36.4,LOW,166.5,False,False,True,SCHEDULED
