task_id,section_id,department,priority_score,duration_hours,earliest_start,latest_end,deadline,train_conflict_cost,traffic_density,power_block_required,signal_block_required,track_block_required,can_combine
ENG0425,SEC006,Engineering,30.8,1.3,2025-01-27 06:00,2025-04-01 22:00,2025-04-01,65.1,0.501,False,False,True,True
ENG0427,SEC029,Engineering,64.8,2.1,2025-11-24 06:00,2025-12-18 22:00,2025-12-18,107.5,0.512,False,False,True,True
ENG0430,SEC052,Engineering,93.9,9.5,2025-05-30 06:00,2025-06-06 22:00,2025-06-06,190.0,0.2,False,False,True,True
ENG0432,SEC053,Engineering,37.0,10.2,2025-03-08 06:00,2025-04-30 22:00,2025-04-30,255.0,0.25,False,False,True,False
ENG0434,SEC070,Engineering,37.8,9.1,2025-06-13 06:00,2025-07-31 22:00,2025-07-31,207.5,0.228,False,False,True,True
ENG0436,SEC053,Engineering,21.2,1.4,2025-03-04 06:00,2025-06-02 22:00,2025-06-02,35.0,0.25,False,False,True,True
ENG0437,SEC034,Engineering,82.4,11.3,2025-10-03 06:00,2025-10-15 22:00,2025-10-15,383.1,0.339,False,False,True,True
ENG0438,SEC059,Engineering,59.5,1.7,2025-03-23 06:00,2025-04-19 22:00,2025-04-19,34.2,0.201,False,False,True,False
ENG0439,SEC013,Engineering,65.2,7.3,2025-07-18 06:00,2025-08-07 22:00,2025-08-07,346.8,0.475,False,False,True,True
ENG0442,SEC004,Engineering,38.2,9.8,2025-01-04 06:00,2025-03-05 22:00,2025-03-05,426.3,0.435,False,False,True,True
ENG0443,SEC044,Engineering,96.1,2.2,2025-07-05 06:00,2025-07-12 22:00,2025-07-12,76.3,0.347,False,False,True,True
ENG0447,SEC017,Engineering,38.8,9.9,2025-08-11 06:00,2025-10-04 22:00,2025-10-04,380.2,0.384,False,False,True,True
ENG0451,SEC006,Engineering,42.3,10.4,2025-03-04 06:00,2025-04-19 22:00,2025-04-19,521.0,0.501,False,False,True,True
ENG0452,SEC059,Engineering,94.4,6.1,2025-02-07 06:00,2025-02-12 22:00,2025-02-12,122.6,0.201,False,False,True,True
ENG0453,SEC063,Engineering,80.8,9.0,2025-03-25 06:00,2025-04-04 22:00,2025-04-04,182.7,0.203,False,False,True,True
ENG0456,SEC068,Engineering,64.0,7.0,2025-10-10 06:00,2025-10-24 22:00,2025-10-24,214.2,0.306,False,False,True,True
ENG0457,SEC034,Engineering,64.5,1.4,2025-12-18 06:00,2026-01-01 22:00,2026-01-01,47.5,0.339,False,False,True,True
ENG0462,SEC010,Engineering,66.2,3.5,2025-04-15 06:00,2025-04-30 22:00,2025-04-30,163.8,0.468,False,False,True,True
ENG0463,SEC038,Engineering,83.1,1.7,2025-04-02 06:00,2025-04-16 22:00,2025-04-16,69.9,0.411,False,False,True,True
ENG0464,SEC053,Engineering,27.0,3.3,2025-09-22 06:00,2025-11-25 22:00,2025-11-25,82.5,0.25,False,False,True,True
ENG0467,SEC050,Engineering,58.8,11.8,2025-05-02 06:00,2025-06-01 22:00,2025-06-01,236.0,0.2,False,False,True,True
ENG0470,SEC012,Engineering,41.1,4.1,2025-09-29 06:00,2025-11-13 22:00,2025-11-13,165.6,0.404,False,False,True,False
ENG0473,SEC048,Engineering,61.8,6.9,2025-05-18 06:00,2025-06-10 22:00,2025-06-10,202.2,0.293,False,False,True,False
ENG0474,SEC036,Engineering,46.4,4.3,2025-03-02 06:00,2025-03-31 22:00,2025-03-31,224.0,0.521,False,False,True,True
ENG0475,SEC017,Engineering,83.1,5.5,2025-10-04 06:00,2025-10-16 22:00,2025-10-16,211.2,0.384,False,False,True,True
ENG0476,SEC017,Engineering,38.1,10.9,2025-03-06 06:00,2025-05-02 22:00,2025-05-02,418.6,0.384,False,False,True,False
ENG0478,SEC034,Engineering,43.4,9.5,2025-06-29 06:00,2025-07-29 22:00,2025-07-29,322.1,0.339,False,False,True,False
ENG0479,SEC018,Engineering,65.2,4.4,2025-12-10 06:00,2025-12-26 22:00,2025-12-26,183.0,0.416,False,False,True,True
ENG0480,SEC021,Engineering,26.3,11.3,2025-10-01 06:00,2025-12-20 22:00,2025-12-20,492.7,0.436,False,False,True,True
ENG0483,SEC066,Engineering,36.8,6.1,2025-04-12 06:00,2025-06-06 22:00,2025-06-06,164.7,0.27,False,False,True,True
ENG0485,SEC030,Engineering,84.6,11.6,2025-09-24 06:00,2025-10-01 22:00,2025-10-01,474.4,0.409,False,False,True,True
ENG0491,SEC071,Engineering,94.9,3.5,2025-06-26 06:00,2025-06-30 22:00,2025-06-30,77.7,0.222,False,False,True,False
ENG0494,SEC056,Engineering,38.4,3.5,2025-08-25 06:00,2025-10-13 22:00,2025-10-13,99.7,0.285,False,False,True,True
ENG0496,SEC021,Engineering,42.2,7.4,2025-07-07 06:00,2025-08-18 22:00,2025-08-18,322.6,0.436,False,False,True,False
ENG0503,SEC054,Engineering,60.3,4.6,2025-03-25 06:00,2025-04-19 22:00,2025-04-19,104.4,0.227,False,False,True,True
ENG0504,SEC066,Engineering,29.3,5.9,2025-07-28 06:00,2025-09-21 22:00,2025-09-21,159.3,0.27,False,False,True,True
ENG0506,SEC057,Engineering,43.3,10.0,2025-01-23 06:00,2025-02-23 22:00,2025-02-23,347.0,0.347,False,False,True,True
ENG0508,SEC028,Engineering,67.2,1.2,2025-06-25 06:00,2025-07-09 22:00,2025-07-09,62.3,0.519,False,False,True,True
ENG0511,SEC003,Engineering,85.6,4.0,2025-09-01 06:00,2025-09-09 22:00,2025-09-09,196.8,0.492,False,False,True,True
ENG0516,SEC039,Engineering,41.7,6.7,2025-08-04 06:00,2025-09-12 22:00,2025-09-12,240.5,0.359,False,False,True,True
ENG0517,SEC018,Engineering,62.3,10.8,2025-01-29 06:00,2025-02-27 22:00,2025-02-27,449.3,0.416,False,False,True,True
ENG0518,SEC045,Engineering,35.9,1.7,2025-11-13 06:00,2026-01-12 22:00,2026-01-12,47.6,0.28,False,False,True,True
ENG0520,SEC072,Engineering,37.7,2.0,2025-03-27 06:00,2025-05-15 22:00,2025-05-15,48.0,0.24,False,False,True,True
ENG0522,SEC001,Engineering,83.3,10.7,2025-07-18 06:00,2025-08-01 22:00,2025-08-01,455.8,0.426,False,False,True,True
ENG0523,SEC011,Engineering,44.3,9.8,2025-08-19 06:00,2025-09-24 22:00,2025-09-24,474.3,0.484,False,False,True,True
ENG0524,SEC073,Engineering,60.7,9.0,2025-01-21 06:00,2025-02-12 22:00,2025-02-12,187.2,0.208,False,False,True,True
ENG0529,SEC013,Engineering,65.4,1.7,2025-06-02 06:00,2025-06-21 22:00,2025-06-21,80.8,0.475,False,False,True,True
ENG0530,SEC033,Engineering,66.3,4.4,2025-06-30 06:00,2025-07-16 22:00,2025-07-16,216.5,0.492,False,False,True,True
ENG0532,SEC040,Engineering,61.9,3.8,2025-06-15 06:00,2025-07-04 22:00,2025-07-04,92.0,0.242,False,False,True,False
ENG0533,SEC058,Engineering,82.5,10.7,2025-06-03 06:00,2025-06-10 22:00,2025-06-10,292.1,0.273,False,False,True,True
ENG0534,SEC043,Engineering,64.3,8.5,2025-11-06 06:00,2025-11-20 22:00,2025-11-20,278.0,0.327,False,False,True,True
ENG0537,SEC020,Engineering,40.3,4.3,2025-08-25 06:00,2025-10-11 22:00,2025-10-11,165.1,0.384,False,False,True,True
ENG0541,SEC012,Engineering,45.5,4.1,2025-10-31 06:00,2025-11-25 22:00,2025-11-25,165.6,0.404,False,False,True,True
ENG0543,SEC049,Engineering,62.1,5.4,2025-09-21 06:00,2025-10-15 22:00,2025-10-15,177.7,0.329,False,False,True,True
ENG0544,SEC001,Engineering,38.3,2.9,2025-02-10 06:00,2025-04-10 22:00,2025-04-10,123.5,0.426,False,False,True,True
ENG0551,SEC002,Engineering,40.3,10.9,2025-12-14 06:00,2026-01-27 22:00,2026-01-27,371.7,0.341,False,False,True,False
ENG0553,SEC031,Engineering,64.1,5.9,2025-05-15 06:00,2025-06-04 22:00,2025-06-04,239.0,0.405,False,False,True,True
ENG0558,SEC004,Engineering,97.9,9.3,2025-10-15 06:00,2025-10-20 22:00,2025-10-20,404.6,0.435,False,False,True,False
ENG0561,SEC067,Engineering,62.8,5.6,2025-08-05 06:00,2025-08-21 22:00,2025-08-21,144.5,0.258,False,False,True,True
ENG0564,SEC029,Engineering,46.5,1.7,2025-01-19 06:00,2025-02-16 22:00,2025-02-16,87.0,0.512,False,False,True,True
ENG0566,SEC057,Engineering,40.9,11.0,2025-01-11 06:00,2025-02-22 22:00,2025-02-22,381.7,0.347,False,False,True,False
ENG0568,SEC034,Engineering,63.8,9.9,2025-09-06 06:00,2025-09-23 22:00,2025-09-23,335.6,0.339,False,False,True,False
ENG0576,SEC040,Engineering,36.2,10.3,2025-04-24 06:00,2025-06-19 22:00,2025-06-19,249.3,0.242,False,False,True,True
ENG0580,SEC039,Engineering,83.2,5.0,2025-08-14 06:00,2025-08-24 22:00,2025-08-24,179.5,0.359,False,False,True,False
ENG0582,SEC005,Engineering,65.8,3.6,2025-02-04 06:00,2025-02-25 22:00,2025-02-25,190.1,0.528,False,False,True,True
ENG0584,SEC018,Engineering,83.4,4.0,2025-01-28 06:00,2025-02-10 22:00,2025-02-10,166.4,0.416,False,False,True,True
ENG0590,SEC057,Engineering,44.6,8.3,2025-02-03 06:00,2025-02-28 22:00,2025-02-28,288.0,0.347,False,False,True,True
ENG0594,SEC062,Engineering,59.3,1.8,2025-03-01 06:00,2025-03-29 22:00,2025-03-29,36.0,0.2,False,False,True,True
ENG0598,SEC053,Engineering,40.8,7.5,2025-09-21 06:00,2025-10-27 22:00,2025-10-27,187.5,0.25,False,False,True,True
ENG0603,SEC001,Engineering,84.8,3.7,2025-11-12 06:00,2025-11-19 22:00,2025-11-19,157.6,0.426,False,False,True,True
ENG0607,SEC006,Engineering,47.0,11.3,2025-09-02 06:00,2025-09-27 22:00,2025-09-27,566.1,0.501,False,False,True,True
ENG0608,SEC071,Engineering,20.8,10.6,2025-01-30 06:00,2025-04-30 22:00,2025-04-30,235.3,0.222,False,False,True,True
ENG0611,SEC064,Engineering,27.8,5.6,2025-01-22 06:00,2025-03-23 22:00,2025-03-23,137.2,0.245,False,False,True,True
ENG0618,SEC052,Engineering,60.8,8.1,2025-02-13 06:00,2025-03-06 22:00,2025-03-06,162.0,0.2,False,False,True,True
ENG0620,SEC004,Engineering,63.9,5.5,2025-11-14 06:00,2025-12-07 22:00,2025-12-07,239.2,0.435,False,False,True,True
ENG0624,SEC025,Engineering,28.5,5.7,2025-03-03 06:00,2025-05-15 22:00,2025-05-15,274.7,0.482,False,False,True,False
ENG0627,SEC020,Engineering,83.3,6.0,2025-09-10 06:00,2025-09-21 22:00,2025-09-21,230.4,0.384,False,False,True,False
ENG0628,SEC070,Engineering,80.8,11.3,2025-10-11 06:00,2025-10-23 22:00,2025-10-23,257.6,0.228,False,False,True,True
ENG0630,SEC003,Engineering,85.6,5.6,2025-02-02 06:00,2025-02-10 22:00,2025-02-10,275.5,0.492,False,False,True,True
ENG0632,SEC014,Engineering,64.6,6.9,2025-04-26 06:00,2025-05-17 22:00,2025-05-17,313.3,0.454,False,False,True,True
ENG0633,SEC031,Engineering,45.3,10.6,2025-08-15 06:00,2025-09-10 22:00,2025-09-10,429.3,0.405,False,False,True,True
ENG0636,SEC011,Engineering,85.5,5.3,2025-12-16 06:00,2025-12-24 22:00,2025-12-24,256.5,0.484,False,False,True,True
ENG0638,SEC069,Engineering,62.2,4.2,2025-04-24 06:00,2025-05-09 22:00,2025-05-09,84.0,0.2,False,False,True,True
ENG0639,SEC029,Engineering,85.2,2.4,2025-10-06 06:00,2025-10-17 22:00,2025-10-17,122.9,0.512,False,False,True,True
ENG0640,SEC019,Engineering,98.3,7.5,2025-06-28 06:00,2025-07-05 22:00,2025-07-05,366.0,0.488,False,False,True,False
ENG0644,SEC044,Engineering,96.1,4.6,2025-03-03 06:00,2025-03-10 22:00,2025-03-10,159.6,0.347,False,False,True,False
ENG0645,SEC075,Engineering,39.1,5.4,2025-01-26 06:00,2025-03-07 22:00,2025-03-07,108.0,0.2,False,False,True,True
ENG0648,SEC010,Engineering,83.9,3.2,2025-07-25 06:00,2025-08-08 22:00,2025-08-08,149.8,0.468,False,False,True,True
ENG0650,SEC046,Engineering,63.0,4.9,2025-06-10 06:00,2025-06-26 22:00,2025-06-26,132.3,0.27,False,False,True,True
ENG0653,SEC014,Engineering,84.4,1.5,2025-12-10 06:00,2025-12-21 22:00,2025-12-21,68.1,0.454,False,False,True,True
ENG0657,SEC034,Engineering,27.5,11.5,2025-05-22 06:00,2025-07-29 22:00,2025-07-29,389.9,0.339,False,False,True,False
ENG0659,SEC068,Engineering,41.1,11.2,2025-04-18 06:00,2025-05-26 22:00,2025-05-26,342.7,0.306,False,False,True,True
ENG0660,SEC013,Engineering,44.3,4.5,2025-05-29 06:00,2025-07-03 22:00,2025-07-03,213.8,0.475,False,False,True,True
ENG0661,SEC067,Engineering,35.8,5.8,2025-05-14 06:00,2025-07-12 22:00,2025-07-12,149.6,0.258,False,False,True,False
ENG0662,SEC009,Engineering,63.0,10.3,2025-11-09 06:00,2025-12-05 22:00,2025-12-05,430.5,0.418,False,False,True,True
ENG0663,SEC053,Engineering,82.0,5.6,2025-04-14 06:00,2025-04-22 22:00,2025-04-22,140.0,0.25,False,False,True,True
ENG0665,SEC056,Engineering,61.2,5.9,2025-09-16 06:00,2025-10-11 22:00,2025-10-11,168.1,0.285,False,False,True,True
ENG0669,SEC002,Engineering,82.9,10.7,2025-11-06 06:00,2025-11-16 22:00,2025-11-16,364.9,0.341,False,False,True,True
ENG0672,SEC052,Engineering,35.3,8.1,2025-10-02 06:00,2025-11-28 22:00,2025-11-28,162.0,0.2,False,False,True,True
ENG0674,SEC009,Engineering,65.7,2.8,2025-06-17 06:00,2025-07-01 22:00,2025-07-01,117.0,0.418,False,False,True,True
ENG0676,SEC041,Engineering,59.2,8.1,2025-09-28 06:00,2025-10-27 22:00,2025-10-27,170.1,0.21,False,False,True,True
ENG0677,SEC062,Engineering,60.4,7.7,2025-05-26 06:00,2025-06-18 22:00,2025-06-18,154.0,0.2,False,False,True,True
ENG0678,SEC055,Engineering,24.2,11.7,2025-12-01 06:00,2026-02-13 22:00,2026-02-13,246.9,0.211,False,False,True,True
ENG0680,SEC028,Engineering,99.0,4.2,2025-06-15 06:00,2025-06-21 22:00,2025-06-21,218.0,0.519,False,False,True,True
ENG0681,SEC024,Engineering,25.5,11.0,2025-09-06 06:00,2025-11-27 22:00,2025-11-27,454.3,0.413,False,False,True,True
ENG0682,SEC061,Engineering,40.8,2.5,2025-10-21 06:00,2025-11-23 22:00,2025-11-23,51.5,0.206,False,False,True,True
ENG0683,SEC028,Engineering,36.0,7.5,2025-01-29 06:00,2025-03-12 22:00,2025-03-12,389.2,0.519,False,False,True,True
ENG0685,SEC053,Engineering,59.8,11.2,2025-05-27 06:00,2025-06-25 22:00,2025-06-25,280.0,0.25,False,False,True,False
ENG0688,SEC054,Engineering,81.8,8.2,2025-02-21 06:00,2025-02-28 22:00,2025-02-28,186.1,0.227,False,False,True,True
ENG0690,SEC073,Engineering,60.7,8.7,2025-08-09 06:00,2025-08-31 22:00,2025-08-31,181.0,0.208,False,False,True,True
ENG0692,SEC048,Engineering,62.7,4.5,2025-11-01 06:00,2025-11-20 22:00,2025-11-20,131.8,0.293,False,False,True,True
ENG0693,SEC015,Engineering,63.2,4.8,2025-02-07 06:00,2025-03-06 22:00,2025-03-06,216.0,0.45,False,False,True,True
ENG0695,SEC036,Engineering,45.7,8.3,2025-09-07 06:00,2025-10-09 22:00,2025-10-09,432.4,0.521,False,False,True,False
ENG0696,SEC048,Engineering,36.1,9.9,2025-03-26 06:00,2025-05-25 22:00,2025-05-25,290.1,0.293,False,False,True,True
ENG0697,SEC054,Engineering,94.6,4.9,2025-05-04 06:00,2025-05-10 22:00,2025-05-10,111.2,0.227,False,False,True,True
ENG0698,SEC064,Engineering,62.2,8.0,2025-08-07 06:00,2025-08-25 22:00,2025-08-25,196.0,0.245,False,False,True,True
ENG0701,SEC072,Engineering,39.3,2.9,2025-01-18 06:00,2025-03-01 22:00,2025-03-01,69.6,0.24,False,False,True,True
ENG0703,SEC038,Engineering,29.4,1.4,2025-04-23 06:00,2025-06-26 22:00,2025-06-26,57.5,0.411,False,False,True,False
ENG0704,SEC015,Engineering,28.2,6.5,2025-11-22 06:00,2026-02-02 22:00,2026-02-02,292.5,0.45,False,False,True,False
ENG0705,SEC056,Engineering,63.7,9.6,2025-09-20 06:00,2025-10-04 22:00,2025-10-04,273.6,0.285,False,False,True,True
ENG0706,SEC004,Engineering,65.5,9.8,2025-10-04 06:00,2025-10-20 22:00,2025-10-20,426.3,0.435,False,False,True,False
ENG0707,SEC054,Engineering,81.4,7.5,2025-07-20 06:00,2025-07-29 22:00,2025-07-29,170.2,0.227,False,False,True,True
ENG0709,SEC016,Engineering,84.4,9.9,2025-08-29 06:00,2025-09-07 22:00,2025-09-07,419.8,0.424,False,False,True,False
ENG0710,SEC051,Engineering,62.6,3.9,2025-02-28 06:00,2025-03-17 22:00,2025-03-17,100.6,0.258,False,False,True,False
ENG0714,SEC072,Engineering,62.1,2.6,2025-08-13 06:00,2025-08-31 22:00,2025-08-31,62.4,0.24,False,False,True,True
ENG0715,SEC011,Engineering,63.5,5.7,2025-06-05 06:00,2025-07-03 22:00,2025-07-03,275.9,0.484,False,False,True,True
ENG0719,SEC049,Engineering,40.4,10.3,2025-07-26 06:00,2025-09-07 22:00,2025-09-07,338.9,0.329,False,False,True,True
ENG0720,SEC047,Engineering,94.2,4.4,2025-01-06 06:00,2025-01-12 22:00,2025-01-12,89.8,0.204,False,False,True,False
ENG0724,SEC044,Engineering,62.4,9.4,2025-05-30 06:00,2025-06-23 22:00,2025-06-23,326.2,0.347,False,False,True,True
ENG0726,SEC034,Engineering,24.4,2.4,2025-10-14 06:00,2026-01-04 22:00,2026-01-04,81.4,0.339,False,False,True,True
ENG0727,SEC024,Engineering,43.4,10.9,2025-08-30 06:00,2025-10-04 22:00,2025-10-04,450.2,0.413,False,False,True,True
ENG0728,SEC048,Engineering,30.3,8.1,2025-06-19 06:00,2025-08-10 22:00,2025-08-10,237.3,0.293,False,False,True,True
ENG0729,SEC011,Engineering,64.4,1.8,2025-05-17 06:00,2025-06-10 22:00,2025-06-10,87.1,0.484,False,False,True,True
ENG0730,SEC022,Engineering,38.8,6.9,2025-09-23 06:00,2025-11-16 22:00,2025-11-16,269.1,0.39,False,False,True,False
ENG0731,SEC026,Engineering,66.7,2.8,2025-03-13 06:00,2025-03-29 22:00,2025-03-29,144.5,0.516,False,False,True,False
ENG0733,SEC001,Engineering,83.3,11.4,2025-01-02 06:00,2025-01-16 22:00,2025-01-16,485.6,0.426,False,False,True,True
ENG0735,SEC020,Engineering,44.5,9.6,2025-09-20 06:00,2025-10-18 22:00,2025-10-18,368.6,0.384,False,False,True,True
ENG0739,SEC029,Engineering,63.5,3.1,2025-08-05 06:00,2025-09-04 22:00,2025-09-04,158.7,0.512,False,False,True,False
ENG0740,SEC065,Engineering,61.0,5.5,2025-09-14 06:00,2025-10-10 22:00,2025-10-10,157.8,0.287,False,False,True,True
ENG0741,SEC006,Engineering,85.3,6.8,2025-10-07 06:00,2025-10-17 22:00,2025-10-17,340.7,0.501,False,False,True,False
ENG0742,SEC071,Engineering,37.0,7.8,2025-01-12 06:00,2025-03-04 22:00,2025-03-04,173.2,0.222,False,False,True,True
ENG0744,SEC071,Engineering,39.4,10.0,2025-07-23 06:00,2025-09-01 22:00,2025-09-01,222.0,0.222,False,False,True,True
ENG0745,SEC047,Engineering,94.4,2.6,2025-12-04 06:00,2025-12-09 22:00,2025-12-09,53.0,0.204,False,False,True,True
ENG0746,SEC060,Engineering,79.9,1.7,2025-11-11 06:00,2025-11-25 22:00,2025-11-25,34.0,0.2,False,False,True,True
ENG0748,SEC065,Engineering,38.9,7.4,2025-04-04 06:00,2025-05-21 22:00,2025-05-21,212.4,0.287,False,False,True,True
ENG0749,SEC058,Engineering,61.5,4.2,2025-10-29 06:00,2025-11-21 22:00,2025-11-21,114.7,0.273,False,False,True,True
ENG0750,SEC062,Engineering,60.4,11.6,2025-01-08 06:00,2025-01-31 22:00,2025-01-31,232.0,0.2,False,False,True,True
ENG0751,SEC074,Engineering,61.0,4.6,2025-04-14 06:00,2025-05-07 22:00,2025-05-07,110.4,0.24,False,False,True,True
ENG0752,SEC008,Engineering,65.3,7.4,2025-12-13 06:00,2025-12-31 22:00,2025-12-31,336.7,0.455,False,False,True,True
ENG0753,SEC018,Engineering,63.0,11.3,2025-12-11 06:00,2026-01-06 22:00,2026-01-06,470.1,0.416,False,False,True,False
ENG0754,SEC048,Engineering,29.0,4.8,2025-04-09 06:00,2025-06-06 22:00,2025-06-06,140.6,0.293,False,False,True,True
ENG0755,SEC006,Engineering,63.3,2.0,2025-03-03 06:00,2025-04-02 22:00,2025-04-02,100.2,0.501,False,False,True,True
ENG0756,SEC036,Engineering,85.1,9.3,2025-04-13 06:00,2025-04-25 22:00,2025-04-25,484.5,0.521,False,False,True,True
ENG0757,SEC049,Engineering,42.6,7.5,2025-02-06 06:00,2025-03-11 22:00,2025-03-11,246.8,0.329,False,False,True,False
ENG0759,SEC037,Engineering,64.4,11.4,2025-05-09 06:00,2025-06-03 22:00,2025-06-03,567.7,0.498,False,False,True,True
ENG0760,SEC017,Engineering,63.1,6.8,2025-04-19 06:00,2025-05-12 22:00,2025-05-12,261.1,0.384,False,False,True,False
ENG0763,SEC053,Engineering,62.9,7.2,2025-04-19 06:00,2025-05-04 22:00,2025-05-04,180.0,0.25,False,False,True,False
ENG0765,SEC006,Engineering,64.7,9.3,2025-04-09 06:00,2025-05-03 22:00,2025-05-03,465.9,0.501,False,False,True,False
ENG0768,SEC021,Engineering,65.9,4.4,2025-08-01 06:00,2025-08-15 22:00,2025-08-15,191.8,0.436,False,False,True,True
ENG0770,SEC045,Engineering,25.0,11.0,2025-06-04 06:00,2025-08-18 22:00,2025-08-18,308.0,0.28,False,False,True,True
ENG0775,SEC026,Engineering,98.7,9.4,2025-03-19 06:00,2025-03-26 22:00,2025-03-26,485.0,0.516,False,False,True,True
ENG0776,SEC056,Engineering,38.4,2.7,2025-02-20 06:00,2025-04-10 22:00,2025-04-10,76.9,0.285,False,False,True,True
ENG0778,SEC036,Engineering,85.1,2.2,2025-04-01 06:00,2025-04-13 22:00,2025-04-13,114.6,0.521,False,False,True,True
ENG0779,SEC012,Engineering,97.0,8.4,2025-02-03 06:00,2025-02-10 22:00,2025-02-10,339.4,0.404,False,False,True,False
ENG0783,SEC022,Engineering,38.8,5.3,2025-11-06 06:00,2025-12-30 22:00,2025-12-30,206.7,0.39,False,False,True,False
ENG0785,SEC058,Engineering,36.4,6.1,2025-02-14 06:00,2025-04-12 22:00,2025-04-12,166.5,0.273,False,False,True,False
ENG0786,SEC074,Engineering,80.3,12.0,2025-10-12 06:00,2025-10-27 22:00,2025-10-27,288.0,0.24,False,False,True,True
ENG0787,SEC024,Engineering,83.1,5.9,2025-08-08 06:00,2025-08-22 22:00,2025-08-22,243.7,0.413,False,False,True,True
ENG0789,SEC011,Engineering,85.3,9.2,2025-08-24 06:00,2025-09-02 22:00,2025-09-02,445.3,0.484,False,False,True,True
ENG0790,SEC012,Engineering,64.6,2.6,2025-06-22 06:00,2025-07-10 22:00,2025-07-10,105.0,0.404,False,False,True,True
ENG0791,SEC006,Engineering,66.5,3.8,2025-06-24 06:00,2025-07-10 22:00,2025-07-10,190.4,0.501,False,False,True,True
ENG0792,SEC002,Engineering,82.4,11.8,2025-09-06 06:00,2025-09-18 22:00,2025-09-18,402.4,0.341,False,False,True,True
ENG0793,SEC021,Engineering,62.4,11.0,2025-08-28 06:00,2025-09-27 22:00,2025-09-27,479.6,0.436,False,False,True,True
ENG0795,SEC051,Engineering,39.1,7.4,2025-01-09 06:00,2025-02-22 22:00,2025-02-22,190.9,0.258,False,False,True,True
ENG0802,SEC060,Engineering,21.2,3.8,2025-03-24 06:00,2025-06-19 22:00,2025-06-19,76.0,0.2,False,False,True,False
ENG0805,SEC021,Engineering,41.8,6.2,2025-02-03 06:00,2025-03-19 22:00,2025-03-19,270.3,0.436,False,False,True,True
ENG0806,SEC020,Engineering,82.6,6.2,2025-04-13 06:00,2025-04-27 22:00,2025-04-27,238.1,0.384,False,False,True,True
ENG0808,SEC073,Engineering,80.9,11.6,2025-07-23 06:00,2025-08-02 22:00,2025-08-02,241.3,0.208,False,False,True,True
ENG0809,SEC036,Engineering,99.4,1.4,2025-10-18 06:00,2025-10-22 22:00,2025-10-22,72.9,0.521,False,False,True,False
ENG0811,SEC042,Engineering,60.2,6.4,2025-10-19 06:00,2025-11-18 22:00,2025-11-18,186.2,0.291,False,False,True,False
ENG0817,SEC070,Engineering,42.4,3.6,2025-09-19 06:00,2025-10-16 22:00,2025-10-16,82.1,0.228,False,False,True,True
ENG0827,SEC022,Engineering,63.9,11.6,2025-02-20 06:00,2025-03-12 22:00,2025-03-12,452.4,0.39,False,False,True,True
ENG0830,SEC014,Engineering,28.8,8.6,2025-03-19 06:00,2025-05-28 22:00,2025-05-28,390.4,0.454,False,False,True,True
ENG0831,SEC023,Engineering,64.4,6.0,2025-09-12 06:00,2025-10-04 22:00,2025-10-04,271.8,0.453,False,False,True,True
ENG0833,SEC030,Engineering,62.0,3.3,2025-11-27 06:00,2025-12-27 22:00,2025-12-27,135.0,0.409,False,False,True,True
ENG0834,SEC060,Engineering,58.8,9.6,2025-10-26 06:00,2025-11-25 22:00,2025-11-25,192.0,0.2,False,False,True,True
ENG0835,SEC066,Engineering,40.4,2.2,2025-10-10 06:00,2025-11-18 22:00,2025-11-18,59.4,0.27,False,False,True,True
ENG0837,SEC060,Engineering,36.2,1.3,2025-07-15 06:00,2025-09-06 22:00,2025-09-06,26.0,0.2,False,False,True,False
ENG0838,SEC008,Engineering,65.3,9.9,2025-03-17 06:00,2025-04-04 22:00,2025-04-04,450.4,0.455,False,False,True,False
ENG0841,SEC002,Engineering,96.9,6.2,2025-03-31 06:00,2025-04-03 22:00,2025-04-03,211.4,0.341,False,False,True,True
