forecast_date,section_id,time_window_start,time_window_end,expected_goods_trains,expected_traffic_load,traffic_density,forecast_confidence
2025-01-01,SEC032,22:00,00:00,1,30.86,MEDIUM,0.71
2025-01-01,SEC033,00:00,02:00,3,55.24,HIGH,0.64
2025-01-01,SEC033,02:00,04:00,8,54.99,HIGH,0.65
2025-01-01,SEC033,04:00,06:00,5,57.06,HIGH,0.75
2025-01-01,SEC033,06:00,08:00,3,49.7,MEDIUM,0.93
2025-01-01,SEC033,08:00,10:00,6,44.62,MEDIUM,0.73
2025-01-01,SEC033,10:00,12:00,1,26.69,MEDIUM,0.76
2025-01-01,SEC033,12:00,14:00,6,30.15,MEDIUM,0.89
2025-01-01,SEC033,14:00,16:00,2,27.85,MEDIUM,0.89
2025-01-01,SEC033,16:00,18:00,2,43.62,MEDIUM,0.93
2025-01-01,SEC033,18:00,20:00,3,54.27,HIGH,0.78
2025-01-01,SEC033,20:00,22:00,5,53.51,HIGH,0.64
2025-01-01,SEC033,22:00,00:00,7,58.43,HIGH,0.78
2025-01-01,SEC034,00:00,02:00,7,32.38,MEDIUM,0.63
2025-01-01,SEC034,02:00,04:00,3,45.35,MEDIUM,0.77
2025-01-01,SEC034,04:00,06:00,6,30.79,MEDIUM,0.61
2025-01-01,SEC034,06:00,08:00,2,30.24,MEDIUM,0.68
2025-01-01,SEC034,08:00,10:00,2,30.87,MEDIUM,0.83
2025-01-01,SEC034,10:00,12:00,1,21.61,LOW,0.79
2025-01-01,SEC034,12:00,14:00,0,16.61,LOW,0.96
2025-01-01,SEC034,14:00,16:00,0,18.22,LOW,0.99
2025-01-01,SEC034,16:00,18:00,4,27.95,MEDIUM,0.73
2025-01-01,SEC034,18:00,20:00,2,23.74,LOW,0.94
2025-01-01,SEC034,20:00,22:00,2,38.42,MEDIUM,0.71
2025-01-01,SEC034,22:00,00:00,2,46.29,MEDIUM,0.66
2025-01-01,SEC035,00:00,02:00,4,59.49,HIGH,0.81
2025-01-01,SEC035,02:00,04:00,4,59.71,HIGH,0.66
2025-01-01,SEC035,04:00,06:00,3,62.8,HIGH,0.87
2025-01-01,SEC035,06:00,08:00,6,40.65,MEDIUM,0.67
2025-01-01,SEC035,08:00,10:00,3,37.96,MEDIUM,0.6
2025-01-01,SEC035,10:00,12:00,1,30.87,MEDIUM,0.67
2025-01-01,SEC035,12:00,14:00,4,39.07,MEDIUM,0.8
2025-01-01,SEC035,14:00,16:00,2,32.9,MEDIUM,0.85
2025-01-01,SEC035,16:00,18:00,2,35.15,MEDIUM,0.69
2025-01-01,SEC035,18:00,20:00,2,39.72,MEDIUM,0.65
2025-01-01,SEC035,20:00,22:00,5,47.95,MEDIUM,0.86
2025-01-01,SEC035,22:00,00:00,5,61.92,HIGH,0.75
2025-01-01,SEC036,00:00,02:00,7,67.36,HIGH,0.79
2025-01-01,SEC036,02:00,04:00,7,57.86,HIGH,0.97
2025-01-01,SEC036,04:00,06:00,7,70.89,HIGH,0.98
2025-01-01,SEC036,06:00,08:00,5,59.35,HIGH,0.91
2025-01-01,SEC036,08:00,10:00,2,49.63,MEDIUM,0.82
2025-01-01,SEC036,10:00,12:00,1,31.61,MEDIUM,0.76
2025-01-01,SEC036,12:00,14:00,4,25.19,MEDIUM,0.77
2025-01-01,SEC036,14:00,16:00,3,27.66,MEDIUM,0.93
2025-01-01,SEC036,16:00,18:00,3,56.66,HIGH,0.76
2025-01-01,SEC036,18:00,20:00,1,44.95,MEDIUM,0.73
2025-01-01,SEC036,20:00,22:00,5,48.46,MEDIUM,0.84
2025-01-01,SEC036,22:00,00:00,5,59.17,HIGH,0.68
2025-01-01,SEC037,00:00,02:00,8,57.64,HIGH,0.99
2025-01-01,SEC037,02:00,04:00,5,65.49,HIGH,0.78
2025-01-01,SEC037,04:00,06:00,4,54.85,HIGH,0.74
2025-01-01,SEC037,06:00,08:00,7,40.22,MEDIUM,0.72
2025-01-01,SEC037,08:00,10:00,6,42.83,MEDIUM,0.94
2025-01-01,SEC037,10:00,12:00,3,23.43,LOW,0.68
2025-01-01,SEC037,12:00,14:00,1,39.9,MEDIUM,0.86
2025-01-01,SEC037,14:00,16:00,3,34.26,MEDIUM,0.8
2025-01-01,SEC037,16:00,18:00,6,48.05,MEDIUM,0.79
2025-01-01,SEC037,18:00,20:00,5,47.79,MEDIUM,0.94
2025-01-01,SEC037,20:00,22:00,0,44.82,MEDIUM,0.74
2025-01-01,SEC037,22:00,00:00,4,63.12,HIGH,0.64
2025-01-01,SEC038,00:00,02:00,5,56.5,HIGH,0.79
2025-01-01,SEC038,02:00,04:00,3,38.82,MEDIUM,0.64
2025-01-01,SEC038,04:00,06:00,2,39.93,MEDIUM,0.73
2025-01-01,SEC038,06:00,08:00,3,28.19,MEDIUM,0.87
2025-01-01,SEC038,08:00,10:00,1,36.52,MEDIUM,0.9
2025-01-01,SEC038,10:00,12:00,4,29.73,MEDIUM,0.85
2025-01-01,SEC038,12:00,14:00,3,29.4,MEDIUM,0.74
2025-01-01,SEC038,14:00,16:00,1,23.91,LOW,0.95
2025-01-01,SEC038,16:00,18:00,3,34.86,MEDIUM,0.99
2025-01-01,SEC038,18:00,20:00,3,30.33,MEDIUM,0.7
2025-01-01,SEC038,20:00,22:00,6,27.94,MEDIUM,0.79
2025-01-01,SEC038,22:00,00:00,3,56.29,HIGH,0.81
2025-01-01,SEC039,00:00,02:00,5,33.94,MEDIUM,0.94
2025-01-01,SEC039,02:00,04:00,2,40.11,MEDIUM,0.81
2025-01-01,SEC039,04:00,06:00,1,43.41,MEDIUM,0.91
2025-01-01,SEC039,06:00,08:00,6,23.72,LOW,0.76
2025-01-01,SEC039,08:00,10:00,2,37.07,MEDIUM,0.7
2025-01-01,SEC039,10:00,12:00,3,18.53,LOW,0.78
2025-01-01,SEC039,12:00,14:00,1,25.16,MEDIUM,0.75
2025-01-01,SEC039,14:00,16:00,1,16.9,LOW,0.64
2025-01-01,SEC039,16:00,18:00,0,35.28,MEDIUM,0.61
2025-01-01,SEC039,18:00,20:00,3,26.7,MEDIUM,0.88
2025-01-01,SEC039,20:00,22:00,4,26.85,MEDIUM,0.85
2025-01-01,SEC039,22:00,00:00,3,40.4,MEDIUM,0.85
2025-01-01,SEC040,00:00,02:00,1,22.26,LOW,0.63
2025-01-01,SEC040,02:00,04:00,3,31.61,MEDIUM,0.97
2025-01-01,SEC040,04:00,06:00,1,34.31,MEDIUM,0.77
2025-01-01,SEC040,06:00,08:00,1,24.6,LOW,0.64
2025-01-01,SEC040,08:00,10:00,3,27.02,MEDIUM,0.8
2025-01-01,SEC040,10:00,12:00,0,9.11,LOW,0.63
2025-01-01,SEC040,12:00,14:00,0,4.76,LOW,0.86
2025-01-01,SEC040,14:00,16:00,0,13.16,LOW,0.83
2025-01-01,SEC040,16:00,18:00,2,20.68,LOW,0.85
2025-01-01,SEC040,18:00,20:00,1,27.89,MEDIUM,0.92
2025-01-01,SEC040,20:00,22:00,2,26.83,MEDIUM,0.88
2025-01-01,SEC040,22:00,00:00,1,19.92,LOW,0.88
2025-01-01,SEC041,00:00,02:00,0,16.72,LOW,0.89
2025-01-01,SEC041,02:00,04:00,1,9.27,LOW,0.78
2025-01-01,SEC041,04:00,06:00,2,17.77,LOW,0.94
2025-01-01,SEC041,06:00,08:00,1,12.07,LOW,0.71
2025-01-01,SEC041,08:00,10:00,4,9.03,LOW,0.81
2025-01-01,SEC041,10:00,12:00,0,15.25,LOW,0.67
2025-01-01,SEC041,12:00,14:00,0,10.49,LOW,0.86
2025-01-01,SEC041,14:00,16:00,2,10.28,LOW,0.93
2025-01-01,SEC041,16:00,18:00,1,6.93,LOW,0.95
2025-01-01,SEC041,18:00,20:00,1,15.4,LOW,0.83
2025-01-01,SEC041,20:00,22:00,2,8.16,LOW,0.8
2025-01-01,SEC041,22:00,00:00,0,23.46,LOW,0.67
2025-01-01,SEC042,00:00,02:00,1,23.65,LOW,0.82
2025-01-01,SEC042,02:00,04:00,3,31.28,MEDIUM,0.98
2025-01-01,SEC042,04:00,06:00,2,24.35,LOW,0.88
2025-01-01,SEC042,06:00,08:00,0,33.04,MEDIUM,0.98
2025-01-01,SEC042,08:00,10:00,2,24.36,LOW,0.83
2025-01-01,SEC042,10:00,12:00,1,26.42,MEDIUM,0.95
2025-01-01,SEC042,12:00,14:00,0,7.44,LOW,0.65
2025-01-01,SEC042,14:00,16:00,3,16.05,LOW,0.98
2025-01-01,SEC042,16:00,18:00,3,14.33,LOW,0.93
2025-01-01,SEC042,18:00,20:00,3,30.93,MEDIUM,0.66
2025-01-01,SEC042,20:00,22:00,2,19.51,LOW,0.75
2025-01-01,SEC042,22:00,00:00,1,22.44,LOW,0.74
2025-01-01,SEC043,00:00,02:00,5,36.95,MEDIUM,0.87
2025-01-01,SEC043,02:00,04:00,4,32.99,MEDIUM,0.77
2025-01-01,SEC043,04:00,06:00,1,27.03,MEDIUM,0.8
2025-01-01,SEC043,06:00,08:00,3,32.41,MEDIUM,0.65
2025-01-01,SEC043,08:00,10:00,5,29.69,MEDIUM,0.6
2025-01-01,SEC043,10:00,12:00,1,22.56,LOW,0.85
2025-01-01,SEC043,12:00,14:00,4,15.46,LOW,0.84
2025-01-01,SEC043,14:00,16:00,2,14.74,LOW,0.82
2025-01-01,SEC043,16:00,18:00,5,19.76,LOW,0.93
2025-01-01,SEC043,18:00,20:00,2,35.17,MEDIUM,0.92
2025-01-01,SEC043,20:00,22:00,2,23.2,LOW,0.81
2025-01-01,SEC043,22:00,00:00,2,27.97,MEDIUM,0.76
2025-01-01,SEC044,00:00,02:00,3,36.14,MEDIUM,0.67
2025-01-01,SEC044,02:00,04:00,5,33.95,MEDIUM,0.87
2025-01-01,SEC044,04:00,06:00,3,46.14,MEDIUM,0.79
2025-01-01,SEC044,06:00,08:00,4,28.71,MEDIUM,0.74
2025-01-01,SEC044,08:00,10:00,4,32.74,MEDIUM,0.77
2025-01-01,SEC044,10:00,12:00,2,26.44,MEDIUM,0.75
2025-01-01,SEC044,12:00,14:00,2,29.37,MEDIUM,0.9
2025-01-01,SEC044,14:00,16:00,2,18.73,LOW,0.75
2025-01-01,SEC044,16:00,18:00,3,36.05,MEDIUM,0.94
2025-01-01,SEC044,18:00,20:00,1,25.77,MEDIUM,0.73
2025-01-01,SEC044,20:00,22:00,3,24.63,LOW,0.65
2025-01-01,SEC044,22:00,00:00,6,37.36,MEDIUM,0.64
2025-01-01,SEC045,00:00,02:00,3,33.13,MEDIUM,0.94
2025-01-01,SEC045,02:00,04:00,2,31.28,MEDIUM,0.95
2025-01-01,SEC045,04:00,06:00,4,21.84,LOW,0.86
2025-01-01,SEC045,06:00,08:00,1,26.36,MEDIUM,0.63
2025-01-01,SEC045,08:00,10:00,0,14.75,LOW,0.73
2025-01-01,SEC045,10:00,12:00,1,6.9,LOW,0.99
2025-01-01,SEC045,12:00,14:00,5,17.57,LOW,0.85
2025-01-01,SEC045,14:00,16:00,3,10.16,LOW,0.8
2025-01-01,SEC045,16:00,18:00,3,14.29,LOW,0.81
2025-01-01,SEC045,18:00,20:00,2,26.04,MEDIUM,0.72
2025-01-01,SEC045,20:00,22:00,1,31.83,MEDIUM,0.75
2025-01-01,SEC045,22:00,00:00,4,34.78,MEDIUM,0.62
2025-01-01,SEC046,00:00,02:00,3,20.66,LOW,0.89
2025-01-01,SEC046,02:00,04:00,4,34.92,MEDIUM,0.95
2025-01-01,SEC046,04:00,06:00,1,22.59,LOW,0.85
2025-01-01,SEC046,06:00,08:00,2,29.3,MEDIUM,0.66
2025-01-01,SEC046,08:00,10:00,1,31.83,MEDIUM,0.6
2025-01-01,SEC046,10:00,12:00,1,19.02,LOW,0.9
2025-01-01,SEC046,12:00,14:00,1,16.95,LOW,0.62
2025-01-01,SEC046,14:00,16:00,1,13.44,LOW,0.87
2025-01-01,SEC046,16:00,18:00,0,31.53,MEDIUM,0.9
2025-01-01,SEC046,18:00,20:00,5,27.64,MEDIUM,0.87
2025-01-01,SEC046,20:00,22:00,0,18.33,LOW,0.96
2025-01-01,SEC046,22:00,00:00,2,31.72,MEDIUM,0.67
2025-01-01,SEC047,00:00,02:00,4,21.2,LOW,0.93
2025-01-01,SEC047,02:00,04:00,2,9.78,LOW,0.7
2025-01-01,SEC047,04:00,06:00,0,24.79,LOW,0.74
2025-01-01,SEC047,06:00,08:00,4,20.32,LOW,0.8
2025-01-01,SEC047,08:00,10:00,1,19.24,LOW,0.66
2025-01-01,SEC047,10:00,12:00,0,3.67,LOW,0.93
2025-01-01,SEC047,12:00,14:00,0,7.03,LOW,0.73
2025-01-01,SEC047,14:00,16:00,1,15.0,LOW,0.88
2025-01-01,SEC047,16:00,18:00,2,12.37,LOW,0.65
2025-01-01,SEC047,18:00,20:00,2,5.65,LOW,0.62
2025-01-01,SEC047,20:00,22:00,0,21.75,LOW,0.67
2025-01-01,SEC047,22:00,00:00,1,23.07,LOW,0.95
2025-01-01,SEC048,00:00,02:00,4,31.51,MEDIUM,0.78
2025-01-01,SEC048,02:00,04:00,3,31.12,MEDIUM,0.91
2025-01-01,SEC048,04:00,06:00,2,28.54,MEDIUM,0.78
2025-01-01,SEC048,06:00,08:00,0,15.36,LOW,0.85
2025-01-01,SEC048,08:00,10:00,0,26.67,MEDIUM,0.88
2025-01-01,SEC048,10:00,12:00,2,24.22,LOW,0.87
2025-01-01,SEC048,12:00,14:00,1,17.36,LOW,0.97
2025-01-01,SEC048,14:00,16:00,1,17.16,LOW,0.61
2025-01-01,SEC048,16:00,18:00,1,19.52,LOW,0.86
2025-01-01,SEC048,18:00,20:00,0,19.19,LOW,0.64
2025-01-01,SEC048,20:00,22:00,0,19.13,LOW,0.68
2025-01-01,SEC048,22:00,00:00,1,37.02,MEDIUM,0.97
2025-01-01,SEC049,00:00,02:00,1,46.69,MEDIUM,0.73
2025-01-01,SEC049,02:00,04:00,5,35.57,MEDIUM,0.73
2025-01-01,SEC049,04:00,06:00,2,40.01,MEDIUM,0.91
2025-01-01,SEC049,06:00,08:00,3,34.06,MEDIUM,0.92
2025-01-01,SEC049,08:00,10:00,2,30.19,MEDIUM,0.87
2025-01-01,SEC049,10:00,12:00,1,25.04,MEDIUM,0.75
2025-01-01,SEC049,12:00,14:00,1,16.55,LOW,0.69
2025-01-01,SEC049,14:00,16:00,3,12.5,LOW,0.89
2025-01-01,SEC049,16:00,18:00,3,23.5,LOW,0.94
2025-01-01,SEC049,18:00,20:00,1,20.19,LOW,0.84
2025-01-01,SEC049,20:00,22:00,1,25.83,MEDIUM,0.7
2025-01-01,SEC049,22:00,00:00,2,42.37,MEDIUM,0.91
2025-01-01,SEC050,00:00,02:00,1,24.23,LOW,0.82
2025-01-01,SEC050,02:00,04:00,1,14.74,LOW,0.97
2025-01-01,SEC050,04:00,06:00,1,16.87,LOW,0.85
2025-01-01,SEC050,06:00,08:00,0,19.64,LOW,0.81
2025-01-01,SEC050,08:00,10:00,0,6.18,LOW,0.84
2025-01-01,SEC050,10:00,12:00,0,5.95,LOW,0.87
2025-01-01,SEC050,12:00,14:00,2,8.88,LOW,0.66
2025-01-01,SEC050,14:00,16:00,0,0.0,LOW,0.63
2025-01-01,SEC050,16:00,18:00,1,11.38,LOW,0.9
2025-01-01,SEC050,18:00,20:00,2,1.89,LOW,0.66
2025-01-01,SEC050,20:00,22:00,2,2.4,LOW,0.7
2025-01-01,SEC050,22:00,00:00,1,15.11,LOW,0.89
2025-01-01,SEC051,00:00,02:00,1,30.44,MEDIUM,0.93
2025-01-01,SEC051,02:00,04:00,0,28.27,MEDIUM,0.79
2025-01-01,SEC051,04:00,06:00,2,23.78,LOW,0.65
2025-01-01,SEC051,06:00,08:00,1,21.44,LOW,0.99
2025-01-01,SEC051,08:00,10:00,0,11.59,LOW,0.92
2025-01-01,SEC051,10:00,12:00,1,18.35,LOW,0.92
2025-01-01,SEC051,12:00,14:00,3,11.01,LOW,0.71
2025-01-01,SEC051,14:00,16:00,1,7.01,LOW,0.77
2025-01-01,SEC051,16:00,18:00,1,21.22,LOW,0.69
2025-01-01,SEC051,18:00,20:00,5,13.77,LOW,0.84
2025-01-01,SEC051,20:00,22:00,1,30.51,MEDIUM,0.77
2025-01-01,SEC051,22:00,00:00,3,24.21,LOW,0.69
2025-01-01,SEC052,00:00,02:00,1,16.02,LOW,0.76
2025-01-01,SEC052,02:00,04:00,0,12.14,LOW,0.79
2025-01-01,SEC052,04:00,06:00,1,10.77,LOW,0.7
2025-01-01,SEC052,06:00,08:00,1,18.95,LOW,0.92
2025-01-01,SEC052,08:00,10:00,0,11.16,LOW,0.95
2025-01-01,SEC052,10:00,12:00,0,8.45,LOW,0.69
2025-01-01,SEC052,12:00,14:00,1,0.0,LOW,0.63
2025-01-01,SEC052,14:00,16:00,0,10.52,LOW,0.91
2025-01-01,SEC052,16:00,18:00,0,7.96,LOW,0.69
2025-01-01,SEC052,18:00,20:00,0,11.74,LOW,0.91
2025-01-01,SEC052,20:00,22:00,0,5.62,LOW,0.85
2025-01-01,SEC052,22:00,00:00,2,21.28,LOW,0.78
2025-01-01,SEC053,00:00,02:00,2,27.09,MEDIUM,0.79
2025-01-01,SEC053,02:00,04:00,1,25.96,MEDIUM,0.66
2025-01-01,SEC053,04:00,06:00,1,31.67,MEDIUM,0.86
2025-01-01,SEC053,06:00,08:00,2,26.46,MEDIUM,0.66
2025-01-01,SEC053,08:00,10:00,0,18.69,LOW,0.65
2025-01-01,SEC053,10:00,12:00,0,13.69,LOW,0.69
2025-01-01,SEC053,12:00,14:00,1,18.49,LOW,0.75
2025-01-01,SEC053,14:00,16:00,0,5.79,LOW,0.68
2025-01-01,SEC053,16:00,18:00,2,16.83,LOW,0.82
2025-01-01,SEC053,18:00,20:00,1,17.0,LOW,0.67
2025-01-01,SEC053,20:00,22:00,3,28.69,MEDIUM,0.98
2025-01-01,SEC053,22:00,00:00,4,16.34,LOW,0.67
2025-01-01,SEC054,00:00,02:00,1,23.15,LOW,0.89
2025-01-01,SEC054,02:00,04:00,1,23.38,LOW,0.71
2025-01-01,SEC054,04:00,06:00,4,30.85,MEDIUM,0.77
2025-01-01,SEC054,06:00,08:00,1,19.53,LOW,0.82
2025-01-01,SEC054,08:00,10:00,0,23.82,LOW,0.79
2025-01-01,SEC054,10:00,12:00,0,9.17,LOW,0.96
2025-01-01,SEC054,12:00,14:00,0,21.32,LOW,0.65
2025-01-01,SEC054,14:00,16:00,0,21.21,LOW,0.86
2025-01-01,SEC054,16:00,18:00,2,16.47,LOW,0.99
2025-01-01,SEC054,18:00,20:00,1,15.12,LOW,0.86
2025-01-01,SEC054,20:00,22:00,2,11.67,LOW,0.62
2025-01-01,SEC054,22:00,00:00,4,27.46,MEDIUM,0.72
2025-01-01,SEC055,00:00,02:00,1,13.71,LOW,0.97
2025-01-01,SEC055,02:00,04:00,1,15.68,LOW,0.83
2025-01-01,SEC055,04:00,06:00,2,17.27,LOW,0.71
2025-01-01,SEC055,06:00,08:00,5,17.92,LOW,0.82
2025-01-01,SEC055,08:00,10:00,1,19.81,LOW,0.62
2025-01-01,SEC055,10:00,12:00,1,5.26,LOW,0.97
2025-01-01,SEC055,12:00,14:00,2,5.6,LOW,0.66
2025-01-01,SEC055,14:00,16:00,2,12.18,LOW,0.7
2025-01-01,SEC055,16:00,18:00,2,7.05,LOW,0.78
2025-01-01,SEC055,18:00,20:00,1,18.26,LOW,0.96
2025-01-01,SEC055,20:00,22:00,2,13.37,LOW,0.78
2025-01-01,SEC055,22:00,00:00,4,23.97,LOW,0.72
2025-01-01,SEC056,00:00,02:00,4,24.06,LOW,0.82
2025-01-01,SEC056,02:00,04:00,2,36.29,MEDIUM,0.73
2025-01-01,SEC056,04:00,06:00,2,36.63,MEDIUM,0.75
2025-01-01,SEC056,06:00,08:00,3,15.06,LOW,0.72
2025-01-01,SEC056,08:00,10:00,1,29.12,MEDIUM,0.8
2025-01-01,SEC056,10:00,12:00,2,22.03,LOW,0.73
2025-01-01,SEC056,12:00,14:00,1,12.03,LOW,0.91
2025-01-01,SEC056,14:00,16:00,1,19.47,LOW,0.81
2025-01-01,SEC056,16:00,18:00,2,18.22,LOW,0.96
2025-01-01,SEC056,18:00,20:00,1,27.05,MEDIUM,0.79
2025-01-01,SEC056,20:00,22:00,4,15.35,LOW,0.98
2025-01-01,SEC056,22:00,00:00,3,35.81,MEDIUM,0.72
2025-01-01,SEC057,00:00,02:00,6,33.5,MEDIUM,0.87
2025-01-01,SEC057,02:00,04:00,1,44.61,MEDIUM,0.97
2025-01-01,SEC057,04:00,06:00,2,43.04,MEDIUM,0.69
2025-01-01,SEC057,06:00,08:00,1,34.54,MEDIUM,0.96
2025-01-01,SEC057,08:00,10:00,2,35.9,MEDIUM,0.75
2025-01-01,SEC057,10:00,12:00,2,11.26,LOW,0.79
2025-01-01,SEC057,12:00,14:00,0,15.86,LOW,0.85
2025-01-01,SEC057,14:00,16:00,3,16.67,LOW,0.98
2025-01-01,SEC057,16:00,18:00,0,37.81,MEDIUM,0.91
2025-01-01,SEC057,18:00,20:00,2,25.14,MEDIUM,0.84
2025-01-01,SEC057,20:00,22:00,3,27.83,MEDIUM,0.78
2025-01-01,SEC057,22:00,00:00,3,34.31,MEDIUM,0.98
2025-01-01,SEC058,00:00,02:00,4,36.8,MEDIUM,0.77
2025-01-01,SEC058,02:00,04:00,2,38.42,MEDIUM,0.65
2025-01-01,SEC058,04:00,06:00,3,35.68,MEDIUM,0.76
2025-01-01,SEC058,06:00,08:00,1,17.31,LOW,0.63
2025-01-01,SEC058,08:00,10:00,4,30.95,MEDIUM,0.86
2025-01-01,SEC058,10:00,12:00,0,17.63,LOW,0.69
2025-01-01,SEC058,12:00,14:00,1,24.76,LOW,0.72
2025-01-01,SEC058,14:00,16:00,1,6.39,LOW,0.83
2025-01-01,SEC058,16:00,18:00,0,13.01,LOW,0.81
2025-01-01,SEC058,18:00,20:00,1,27.54,MEDIUM,0.8
2025-01-01,SEC058,20:00,22:00,2,15.69,LOW,0.95
2025-01-01,SEC058,22:00,00:00,1,20.66,LOW,0.66
2025-01-01,SEC059,00:00,02:00,0,20.29,LOW,0.82
2025-01-01,SEC059,02:00,04:00,1,20.84,LOW,0.62
2025-01-01,SEC059,04:00,06:00,1,6.86,LOW,0.84
2025-01-01,SEC059,06:00,08:00,0,6.34,LOW,0.76
2025-01-01,SEC059,08:00,10:00,1,1.93,LOW,0.71
2025-01-01,SEC059,10:00,12:00,0,6.76,LOW,0.79
2025-01-01,SEC059,12:00,14:00,0,12.0,LOW,0.64
2025-01-01,SEC059,14:00,16:00,0,2.7,LOW,0.72
2025-01-01,SEC059,16:00,18:00,1,4.72,LOW,0.87
2025-01-01,SEC059,18:00,20:00,2,2.03,LOW,0.98
2025-01-01,SEC059,20:00,22:00,1,10.13,LOW,0.95
2025-01-01,SEC059,22:00,00:00,1,21.4,LOW,0.61
2025-01-01,SEC060,00:00,02:00,2,15.14,LOW,0.93
2025-01-01,SEC060,02:00,04:00,2,22.09,LOW,0.73
2025-01-01,SEC060,04:00,06:00,0,12.59,LOW,0.71
2025-01-01,SEC060,06:00,08:00,3,9.7,LOW,0.77
2025-01-01,SEC060,08:00,10:00,2,3.43,LOW,0.73
2025-01-01,SEC060,10:00,12:00,0,14.68,LOW,0.68
2025-01-01,SEC060,12:00,14:00,1,11.67,LOW,0.62
2025-01-01,SEC060,14:00,16:00,0,0.33,LOW,0.77
2025-01-01,SEC060,16:00,18:00,0,7.57,LOW,0.98
2025-01-01,SEC060,18:00,20:00,2,18.56,LOW,0.74
2025-01-01,SEC060,20:00,22:00,1,15.06,LOW,0.71
2025-01-01,SEC060,22:00,00:00,1,22.81,LOW,0.89
2025-01-01,SEC061,00:00,02:00,0,17.92,LOW,0.91
2025-01-01,SEC061,02:00,04:00,3,14.2,LOW,0.8
2025-01-01,SEC061,04:00,06:00,0,24.54,LOW,0.87
2025-01-01,SEC061,06:00,08:00,1,11.3,LOW,0.61
2025-01-01,SEC061,08:00,10:00,1,11.06,LOW,0.89
2025-01-01,SEC061,10:00,12:00,1,15.06,LOW,0.79
2025-01-01,SEC061,12:00,14:00,0,8.45,LOW,0.64
2025-01-01,SEC061,14:00,16:00,0,0.5,LOW,0.7
2025-01-01,SEC061,16:00,18:00,2,4.26,LOW,0.99
2025-01-01,SEC061,18:00,20:00,1,9.85,LOW,0.68
2025-01-01,SEC061,20:00,22:00,1,15.17,LOW,0.86
2025-01-01,SEC061,22:00,00:00,2,12.36,LOW,0.97
2025-01-01,SEC062,00:00,02:00,0,5.9,LOW,0.93
2025-01-01,SEC062,02:00,04:00,0,4.94,LOW,0.73
2025-01-01,SEC062,04:00,06:00,1,8.78,LOW,0.77
2025-01-01,SEC062,06:00,08:00,1,10.12,LOW,0.65
2025-01-01,SEC062,08:00,10:00,0,16.03,LOW,0.65
2025-01-01,SEC062,10:00,12:00,0,16.22,LOW,0.89
2025-01-01,SEC062,12:00,14:00,0,8.35,LOW,0.92
2025-01-01,SEC062,14:00,16:00,0,13.01,LOW,0.91
2025-01-01,SEC062,16:00,18:00,1,5.34,LOW,0.89
2025-01-01,SEC062,18:00,20:00,0,17.53,LOW,0.98
2025-01-01,SEC062,20:00,22:00,1,6.73,LOW,0.73
2025-01-01,SEC062,22:00,00:00,0,9.51,LOW,0.93
2025-01-01,SEC063,00:00,02:00,2,18.51,LOW,0.79
2025-01-01,SEC063,02:00,04:00,1,6.21,LOW,0.98
2025-01-01,SEC063,04:00,06:00,4,10.22,LOW,0.83
2025-01-01,SEC063,06:00,08:00,0,10.42,LOW,0.94
2025-01-01,SEC063,08:00,10:00,2,11.36,LOW,0.79
2025-01-01,SEC063,10:00,12:00,0,14.17,LOW,0.99
2025-01-01,SEC063,12:00,14:00,0,13.7,LOW,0.94
2025-01-01,SEC063,14:00,16:00,0,5.02,LOW,0.82
2025-01-01,SEC063,16:00,18:00,2,19.71,LOW,0.84
2025-01-01,SEC063,18:00,20:00,1,17.04,LOW,0.7
2025-01-01,SEC063,20:00,22:00,0,3.37,LOW,0.96
2025-01-01,SEC063,22:00,00:00,3,14.11,LOW,0.98
2025-01-01,SEC064,00:00,02:00,4,19.78,LOW,0.95
2025-01-01,SEC064,02:00,04:00,1,27.44,MEDIUM,0.65
2025-01-01,SEC064,04:00,06:00,1,32.94,MEDIUM,0.84
2025-01-01,SEC064,06:00,08:00,2,20.27,LOW,0.98
2025-01-01,SEC064,08:00,10:00,0,14.23,LOW,0.92
2025-01-01,SEC064,10:00,12:00,6,13.19,LOW,0.77
2025-01-01,SEC064,12:00,14:00,1,20.01,LOW,0.69
2025-01-01,SEC064,14:00,16:00,0,3.93,LOW,0.95
2025-01-01,SEC064,16:00,18:00,0,22.47,LOW,0.98
2025-01-01,SEC064,18:00,20:00,3,21.65,LOW,0.81
2025-01-01,SEC064,20:00,22:00,2,14.77,LOW,0.78
2025-01-01,SEC064,22:00,00:00,2,25.56,MEDIUM,0.62
2025-01-01,SEC065,00:00,02:00,4,32.61,MEDIUM,0.86
2025-01-01,SEC065,02:00,04:00,0,31.04,MEDIUM,0.78
2025-01-01,SEC065,04:00,06:00,1,28.99,MEDIUM,0.82
2025-01-01,SEC065,06:00,08:00,2,23.11,LOW,0.92
2025-01-01,SEC065,08:00,10:00,2,14.7,LOW,0.86
2025-01-01,SEC065,10:00,12:00,2,26.35,MEDIUM,0.77
2025-01-01,SEC065,12:00,14:00,1,13.92,LOW,0.88
2025-01-01,SEC065,14:00,16:00,1,9.04,LOW,0.8
2025-01-01,SEC065,16:00,18:00,1,13.96,LOW,0.9
2025-01-01,SEC065,18:00,20:00,1,21.84,LOW,0.66
2025-01-01,SEC065,20:00,22:00,1,24.27,LOW,0.67
2025-01-01,SEC065,22:00,00:00,6,30.79,MEDIUM,0.87
